1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour pneumopathie,Taux d'hospitalisations après passages aux urgences pour pneumopathie,Taux d'actes médicaux SOS médecins pour pneumopathie
2021-09-13,2021-S37,32,Hauts-de-France,15-64 ans,371.88545928,1090.9090909,221.8051527
2021-09-13,2021-S37,32,Hauts-de-France,65 ans ou plus,2448.6720663,4223.9185751,719.42446043
2021-09-20,2021-S38,32,Hauts-de-France,Tous âges,826.91474109,3256.6217977,282.06258264
2021-09-27,2021-S39,32,Hauts-de-France,65 ans ou plus,2598.5663082,5174.8921897,1418.4397163
2021-09-27,2021-S39,32,Hauts-de-France,Tous âges,925.7333056,3694.5812808,238.0952381
2021-10-04,2021-S40,32,Hauts-de-France,05-14 ans,130.99292638,446.42857143,60.901339829
2021-10-04,2021-S40,32,Hauts-de-France,15-64 ans,615.78652734,2811.2449799,308.07147258
2021-10-04,2021-S40,32,Hauts-de-France,65 ans ou plus,2925.3003657,5248.9905787,1200.0
2021-10-11,2021-S41,32,Hauts-de-France,00-04 ans,924.2618742,1643.1924883,461.48384807
2021-10-11,2021-S41,32,Hauts-de-France,05-14 ans,264.80500722,1195.2191235,110.13215859
2021-10-11,2021-S41,32,Hauts-de-France,65 ans ou plus,3313.8401559,6159.7690087,742.11502783
2021-10-18,2021-S42,32,Hauts-de-France,00-04 ans,1162.2276029,3869.6537678,690.15619324
2021-10-18,2021-S42,32,Hauts-de-France,05-14 ans,206.23872132,1327.4336283,372.90242387
2021-10-18,2021-S42,32,Hauts-de-France,Tous âges,1202.9427359,4250.0,497.84268171
2021-10-25,2021-S43,32,Hauts-de-France,00-04 ans,1239.4761459,3339.8821218,660.79295154
2021-11-01,2021-S44,32,Hauts-de-France,05-14 ans,667.50104297,3571.4285714,242.32633279
2021-11-08,2021-S45,32,Hauts-de-France,00-04 ans,1102.7278003,3357.3141487,229.88505747
2021-11-08,2021-S45,32,Hauts-de-France,15-64 ans,615.89403974,2555.9105431,215.58361565
2021-11-08,2021-S45,32,Hauts-de-France,Tous âges,1230.6105155,4688.1814217,272.15821464
2021-11-15,2021-S46,32,Hauts-de-France,05-14 ans,430.53960964,2870.8133971,131.66556945
2021-11-15,2021-S46,32,Hauts-de-France,15-64 ans,567.47318533,2584.4930417,226.82594889
2021-11-15,2021-S46,32,Hauts-de-France,Tous âges,1269.7217564,4252.7582748,454.43069932
2021-11-22,2021-S47,32,Hauts-de-France,15-64 ans,692.01871746,2767.6240209,236.10892492
2021-11-29,2021-S48,32,Hauts-de-France,15-64 ans,805.97212129,3528.2258065,182.81535649
2021-12-06,2021-S49,32,Hauts-de-France,Tous âges,1481.8323297,4406.5804935,485.59404338
2021-12-13,2021-S50,32,Hauts-de-France,00-04 ans,1832.096475,4850.7462687,336.32286996
2021-12-13,2021-S50,32,Hauts-de-France,Tous âges,1366.726549,4546.4025026,386.55462185
2021-12-20,2021-S51,32,Hauts-de-France,05-14 ans,318.13361612,694.44444444,455.23520486
2021-12-20,2021-S51,32,Hauts-de-France,15-64 ans,718.27003897,3048.0656506,340.86831719
2021-12-27,2021-S52,32,Hauts-de-France,Tous âges,2065.1519711,5920.9178447,433.47782594
2022-01-03,2022-S01,32,Hauts-de-France,05-14 ans,175.99436818,1477.8325123,130.80444735
2022-01-03,2022-S01,32,Hauts-de-France,15-64 ans,705.17125588,2600.1040042,232.708468
2022-01-03,2022-S01,32,Hauts-de-France,65 ans ou plus,4627.2493573,7959.3564776,2184.0873635
2022-01-10,2022-S02,32,Hauts-de-France,05-14 ans,154.2614732,1675.9776536,67.98096533
2022-01-17,2022-S03,32,Hauts-de-France,65 ans ou plus,3287.8628891,4879.1018998,2519.6850394
2022-01-24,2022-S04,32,Hauts-de-France,05-14 ans,233.72287145,476.19047619,281.09627547
2022-02-14,2022-S07,32,Hauts-de-France,00-04 ans,512.47010591,503.77833753,134.04825737
2022-02-14,2022-S07,32,Hauts-de-France,15-64 ans,617.86433848,2034.261242,230.90244372
2022-02-14,2022-S07,32,Hauts-de-France,65 ans ou plus,2831.1258278,5487.2695347,1018.922853
2022-02-21,2022-S08,32,Hauts-de-France,15-64 ans,516.0153546,1995.7983193,218.40873635
2022-02-21,2022-S08,32,Hauts-de-France,Tous âges,925.86098057,3024.3690165,338.86818028
2022-02-28,2022-S09,32,Hauts-de-France,00-04 ans,531.76602295,1587.3015873,297.47149232
2022-02-28,2022-S09,32,Hauts-de-France,15-64 ans,426.10022895,1595.7446809,226.00834492
2022-03-07,2022-S10,32,Hauts-de-France,05-14 ans,131.40604468,0.0,250.75225677
2022-03-21,2022-S12,32,Hauts-de-France,00-04 ans,506.22231597,1418.4397163,270.58368767
2022-03-21,2022-S12,32,Hauts-de-France,15-64 ans,644.52444548,2360.6228026,304.78955007
2022-04-04,2022-S14,32,Hauts-de-France,00-04 ans,264.84219819,945.17958412,396.82539683
2022-04-04,2022-S14,32,Hauts-de-France,15-64 ans,758.29949845,2648.0500722,158.75815841
2022-04-11,2022-S15,32,Hauts-de-France,00-04 ans,515.08462104,1154.7344111,42.140750105
2022-04-18,2022-S16,32,Hauts-de-France,15-64 ans,526.3802179,2105.8038007,148.34349761
2022-04-18,2022-S16,32,Hauts-de-France,65 ans ou plus,3468.2080925,5864.8533787,1980.1980198
2022-04-25,2022-S17,32,Hauts-de-France,15-64 ans,511.52434254,1818.1818182,173.97355602
2022-04-25,2022-S17,32,Hauts-de-France,Tous âges,955.18244315,3309.4994893,301.10764598
2022-05-09,2022-S19,32,Hauts-de-France,05-14 ans,157.35641227,993.37748344,181.37847642
2022-05-16,2022-S20,32,Hauts-de-France,00-04 ans,585.48009368,990.0990099,261.50627615
2022-05-16,2022-S20,32,Hauts-de-France,15-64 ans,456.00405337,1910.5312209,108.55798806
2022-05-16,2022-S20,32,Hauts-de-France,65 ans ou plus,2353.8961039,4138.551507,349.65034965
2022-05-23,2022-S21,32,Hauts-de-France,15-64 ans,469.48356808,2179.2966815,137.31548232
2022-05-23,2022-S21,32,Hauts-de-France,Tous âges,970.06743962,3739.4957983,240.91919941
2022-05-30,2022-S22,32,Hauts-de-France,05-14 ans,130.29315961,1449.2753623,484.9137931
2022-06-13,2022-S24,32,Hauts-de-France,00-04 ans,750.62552127,2793.2960894,307.82761653
2022-06-13,2022-S24,32,Hauts-de-France,15-64 ans,569.0326445,2125.6931608,213.25459318
2022-06-13,2022-S24,32,Hauts-de-France,65 ans ou plus,3162.1187801,5688.8888889,1223.7762238
2022-06-13,2022-S24,32,Hauts-de-France,Tous âges,1051.8575356,3719.1726333,285.95148049
2022-06-20,2022-S25,32,Hauts-de-France,00-04 ans,635.2567496,2694.6107784,529.56751986
2022-06-27,2022-S26,32,Hauts-de-France,65 ans ou plus,2794.6343021,4899.3875766,747.38415546
2022-06-27,2022-S26,32,Hauts-de-France,Tous âges,984.2519685,3238.3685181,176.66283897
2022-07-04,2022-S27,32,Hauts-de-France,15-64 ans,607.03666997,1729.5597484,159.69338869
2022-07-11,2022-S28,32,Hauts-de-France,00-04 ans,927.69440655,2492.211838,243.42745862
2022-07-11,2022-S28,32,Hauts-de-France,05-14 ans,217.05426357,1500.0,589.5357406
2022-07-11,2022-S28,32,Hauts-de-France,15-64 ans,530.94104724,2295.7821676,149.72301243
2022-07-11,2022-S28,32,Hauts-de-France,Tous âges,1132.0754717,3976.4359352,234.95391289
2022-07-18,2022-S29,32,Hauts-de-France,05-14 ans,208.55057351,1041.6666667,84.175084175
2022-07-18,2022-S29,32,Hauts-de-France,65 ans ou plus,3483.9494903,5470.0854701,1259.4458438
2022-07-18,2022-S29,32,Hauts-de-France,Tous âges,1210.611271,3680.2030457,340.95467308
2022-07-25,2022-S30,32,Hauts-de-France,00-04 ans,417.97283177,772.2007722,132.53810471
2022-07-25,2022-S30,32,Hauts-de-France,05-14 ans,109.52902519,943.39622642,349.34497817
2022-08-08,2022-S32,32,Hauts-de-France,15-64 ans,476.09468249,1576.9439913,167.75708774
2022-08-08,2022-S32,32,Hauts-de-France,Tous âges,1017.4418605,3243.2432432,236.99235161
2022-08-15,2022-S33,32,Hauts-de-France,00-04 ans,429.5532646,819.67213115,175.28483786
2022-08-15,2022-S33,32,Hauts-de-France,Tous âges,1087.6878224,3371.2784588,268.03663167
2022-08-22,2022-S34,32,Hauts-de-France,05-14 ans,75.471698113,515.46391753,197.6284585
2022-08-29,2022-S35,32,Hauts-de-France,05-14 ans,34.411562285,456.62100457,174.52006981
2022-08-29,2022-S35,32,Hauts-de-France,15-64 ans,428.08766213,1298.0529206,160.62823487
2022-09-05,2022-S36,32,Hauts-de-France,05-14 ans,85.397096499,440.52863436,76.452599388
2022-09-05,2022-S36,32,Hauts-de-France,15-64 ans,540.97749036,2045.6707897,286.17420855
2022-09-05,2022-S36,32,Hauts-de-France,65 ans ou plus,2745.1657459,4766.3118926,1145.6628478
2022-09-12,2022-S37,32,Hauts-de-France,05-14 ans,128.76641772,1185.770751,105.82010582
2022-09-12,2022-S37,32,Hauts-de-France,15-64 ans,450.39409483,1292.4844423,169.10069178
2022-09-12,2022-S37,32,Hauts-de-France,Tous âges,932.87435456,2924.2174629,250.43177893
2022-09-26,2022-S39,32,Hauts-de-France,Tous âges,1258.6076241,3908.5401603,362.2914937
2022-10-03,2022-S40,32,Hauts-de-France,05-14 ans,373.3084461,2867.3835125,339.64095099
2022-10-03,2022-S40,32,Hauts-de-France,65 ans ou plus,3642.7912696,6480.7219032,1724.137931
2022-10-24,2022-S43,32,Hauts-de-France,Tous âges,1800.3117147,5002.8642352,581.02515123
2022-10-31,2022-S44,32,Hauts-de-France,00-04 ans,2126.745435,3738.317757,564.37389771
2022-10-31,2022-S44,32,Hauts-de-France,15-64 ans,816.43232035,2900.0517866,346.69255304
2022-10-31,2022-S44,32,Hauts-de-France,Tous âges,1747.3256974,5100.4016064,430.25893765
2022-11-07,2022-S45,32,Hauts-de-France,00-04 ans,1417.362693,3424.6575342,711.74377224
2022-11-07,2022-S45,32,Hauts-de-France,Tous âges,1664.9462222,4827.8591215,428.87776984
2022-11-14,2022-S46,32,Hauts-de-France,00-04 ans,1806.7935437,5113.6363636,702.24719101
2022-11-14,2022-S46,32,Hauts-de-France,15-64 ans,609.14967678,2120.8907741,302.20175565
2022-11-14,2022-S46,32,Hauts-de-France,Tous âges,1524.9552918,4966.3632766,539.44179501
2022-12-05,2022-S49,32,Hauts-de-France,00-04 ans,1404.7979252,4761.9047619,392.79869067
2022-12-05,2022-S49,32,Hauts-de-France,05-14 ans,521.73913043,800.0,323.97408207
2022-12-05,2022-S49,32,Hauts-de-France,15-64 ans,1113.8535536,4444.4444444,187.47656543
2022-12-12,2022-S50,32,Hauts-de-France,65 ans ou plus,5091.6496945,8184.1432225,2579.6661608
2022-12-12,2022-S50,32,Hauts-de-France,Tous âges,1866.4166011,5731.637882,426.9073611
2022-12-26,2022-S52,32,Hauts-de-France,00-04 ans,1567.4693321,6912.4423963,500.41701418
2022-12-26,2022-S52,32,Hauts-de-France,05-14 ans,743.93108849,3482.5870647,348.43205575
2022-12-26,2022-S52,32,Hauts-de-France,Tous âges,3311.1693196,9864.8154914,786.6341803
2023-01-02,2023-S01,32,Hauts-de-France,15-64 ans,1276.4632628,3927.2030651,644.29856552
2023-01-02,2023-S01,32,Hauts-de-France,65 ans ou plus,7984.235878,12636.329447,5326.8765133
2023-01-09,2023-S02,32,Hauts-de-France,00-04 ans,1043.9970172,2422.1453287,498.33887043
2023-01-16,2023-S03,32,Hauts-de-France,65 ans ou plus,4339.4095822,7561.2796012,1621.6216216
2023-01-23,2023-S04,32,Hauts-de-France,00-04 ans,520.83333333,874.63556851,179.69451932
2023-01-23,2023-S04,32,Hauts-de-France,15-64 ans,725.53761684,2552.5525526,373.77355552
2023-01-30,2023-S05,32,Hauts-de-France,65 ans ou plus,4081.6326531,6416.209371,2973.9776952
2023-01-30,2023-S05,32,Hauts-de-France,Tous âges,1273.2417138,4002.4014409,371.51213343
2023-02-06,2023-S06,32,Hauts-de-France,00-04 ans,487.21071864,1711.4914425,244.29967427
2023-02-06,2023-S06,32,Hauts-de-France,65 ans ou plus,3830.3909206,6677.6586974,1485.1485149
2023-02-13,2023-S07,32,Hauts-de-France,05-14 ans,102.24948875,497.51243781,193.92372334
2023-02-13,2023-S07,32,Hauts-de-France,15-64 ans,867.01434159,3266.3316583,343.64261168
2023-02-27,2023-S09,32,Hauts-de-France,05-14 ans,123.76237624,383.14176245,239.9520096
2023-03-06,2023-S10,32,Hauts-de-France,15-64 ans,654.55435248,2278.0102278,299.52931108
2023-03-13,2023-S11,32,Hauts-de-France,00-04 ans,668.7990695,3208.5561497,291.42381349
2023-03-13,2023-S11,32,Hauts-de-France,65 ans ou plus,3623.7243011,6183.1153389,2023.608769
2023-03-20,2023-S12,32,Hauts-de-France,15-64 ans,707.2808321,2696.1964372,406.56308988
2023-03-20,2023-S12,32,Hauts-de-France,Tous âges,1299.9457025,4515.6310305,378.32058557
2023-03-27,2023-S13,32,Hauts-de-France,05-14 ans,275.16624627,1428.5714286,247.27992087
2023-04-03,2023-S14,32,Hauts-de-France,00-04 ans,785.79743888,1396.6480447,125.99748005
2023-04-03,2023-S14,32,Hauts-de-France,05-14 ans,273.78507871,2142.8571429,158.39493136
2023-04-03,2023-S14,32,Hauts-de-France,65 ans ou plus,3621.010448,5877.948334,301.65912519
2023-04-10,2023-S15,32,Hauts-de-France,00-04 ans,724.03230298,990.0990099,420.6500956
2023-04-10,2023-S15,32,Hauts-de-France,15-64 ans,771.33024801,2682.3529412,228.37567799
2023-04-10,2023-S15,32,Hauts-de-France,65 ans ou plus,4259.0688794,7528.1803543,2591.4634146
2023-04-17,2023-S16,32,Hauts-de-France,65 ans ou plus,3873.1889255,7260.4790419,1708.2785808
2023-05-01,2023-S18,32,Hauts-de-France,00-04 ans,864.83023703,3300.330033,334.26183844
2023-05-01,2023-S18,32,Hauts-de-France,05-14 ans,196.51191353,2870.8133971,331.12582781
2023-05-01,2023-S18,32,Hauts-de-France,65 ans ou plus,3683.8180462,6856.4554932,2439.0243902
2023-05-08,2023-S19,32,Hauts-de-France,05-14 ans,190.56693664,456.62100457,122.6993865
2023-05-08,2023-S19,32,Hauts-de-France,Tous âges,1252.4953313,4456.7712318,372.55792821
2023-05-15,2023-S20,32,Hauts-de-France,15-64 ans,549.68287526,1786.532295,261.37761378
2023-05-15,2023-S20,32,Hauts-de-France,65 ans ou plus,3162.3543653,5546.4256368,1550.3875969
2023-05-22,2023-S21,32,Hauts-de-France,00-04 ans,642.88010286,1916.9329073,458.01526718
2023-05-22,2023-S21,32,Hauts-de-France,05-14 ans,289.31597437,2777.7777778,108.34236186
2023-05-29,2023-S22,32,Hauts-de-France,15-64 ans,721.15384615,2642.1854008,276.96793003
2023-06-05,2023-S23,32,Hauts-de-France,15-64 ans,556.90339656,1905.5509528,261.82042199
2023-06-05,2023-S23,32,Hauts-de-France,65 ans ou plus,3682.4274562,6432.5177585,1654.4117647
2023-06-05,2023-S23,32,Hauts-de-France,Tous âges,1179.5662826,4041.8621436,346.62045061
2023-06-19,2023-S25,32,Hauts-de-France,65 ans ou plus,3200.2348796,5537.5909458,1058.2010582
2023-06-26,2023-S26,32,Hauts-de-France,00-04 ans,835.3960396,1628.6644951,586.97972252
2023-06-26,2023-S26,32,Hauts-de-France,15-64 ans,531.0822898,2025.53941,285.71428571
2023-06-26,2023-S26,32,Hauts-de-France,65 ans ou plus,2748.6712225,5016.8634064,1280.0
2023-07-03,2023-S27,32,Hauts-de-France,05-14 ans,458.97877223,2136.7521368,451.61290323
2023-07-10,2023-S28,32,Hauts-de-France,65 ans ou plus,3105.9778367,6068.7193217,418.99441341
2023-07-24,2023-S30,32,Hauts-de-France,05-14 ans,262.6641651,1604.2780749,695.04778454
2023-07-24,2023-S30,32,Hauts-de-France,15-64 ans,575.40309832,2027.027027,287.31286859
2023-07-31,2023-S31,32,Hauts-de-France,15-64 ans,599.34265644,2191.5197713,211.64021164
2023-07-31,2023-S31,32,Hauts-de-France,65 ans ou plus,3225.8064516,6772.2075638,813.95348837
2023-07-31,2023-S31,32,Hauts-de-France,Tous âges,1241.1414001,4258.8726514,288.52850463
2023-08-07,2023-S32,32,Hauts-de-France,00-04 ans,433.65134432,2500.0,80.0
2023-08-14,2023-S33,32,Hauts-de-France,15-64 ans,573.76079498,2141.5270019,438.84484711
2023-08-14,2023-S33,32,Hauts-de-France,65 ans ou plus,3238.3981495,6193.9342161,1798.9417989
2023-08-14,2023-S33,32,Hauts-de-France,Tous âges,1175.4626456,4158.1736649,544.85674025
2023-08-21,2023-S34,32,Hauts-de-France,65 ans ou plus,3046.5401102,5731.3159101,800.0
2023-08-21,2023-S34,32,Hauts-de-France,Tous âges,1197.9345955,4040.4040404,443.66487825
2023-08-28,2023-S35,32,Hauts-de-France,00-04 ans,441.94455605,985.22167488,234.55824863
2023-08-28,2023-S35,32,Hauts-de-France,05-14 ans,469.48356808,1470.5882353,614.43932412
2023-09-11,2023-S37,32,Hauts-de-France,00-04 ans,770.10838562,3005.4644809,171.45306472
2023-09-11,2023-S37,32,Hauts-de-France,Tous âges,1200.726991,3910.4159261,281.07934468
2023-09-18,2023-S38,32,Hauts-de-France,15-64 ans,579.90409278,2490.8125766,407.28013237
2023-09-18,2023-S38,32,Hauts-de-France,Tous âges,1146.2215402,3974.9328559,500.41078497
2023-10-02,2023-S40,32,Hauts-de-France,00-04 ans,1209.5639944,3007.518797,334.94603647
2023-10-02,2023-S40,32,Hauts-de-France,65 ans ou plus,3608.0962159,6813.8561096,1603.4985423
2023-10-02,2023-S40,32,Hauts-de-France,Tous âges,1407.9835986,4637.7318866,529.5488244
2023-10-09,2023-S41,32,Hauts-de-France,00-04 ans,1751.7136329,5188.6792453,602.40963855
2023-10-09,2023-S41,32,Hauts-de-France,65 ans ou plus,3304.4733045,6293.4504208,2044.2930153
2023-10-09,2023-S41,32,Hauts-de-France,Tous âges,1414.381023,4459.6912521,580.04640371
2023-10-16,2023-S42,32,Hauts-de-France,00-04 ans,1884.8437903,6567.7966102,875.96355992
2023-10-16,2023-S42,32,Hauts-de-France,65 ans ou plus,3776.0416667,6082.2898032,1917.8082192
2023-10-16,2023-S42,32,Hauts-de-France,Tous âges,1695.5050138,4968.7341558,644.53993184
2023-10-23,2023-S43,32,Hauts-de-France,15-64 ans,921.68711469,3148.2291211,575.71294685
2023-10-23,2023-S43,32,Hauts-de-France,65 ans ou plus,4110.7622038,7538.9633925,1781.1704835
2023-10-30,2023-S44,32,Hauts-de-France,00-04 ans,2520.8027411,6641.3662239,1113.905857
2023-10-30,2023-S44,32,Hauts-de-France,Tous âges,2177.5656966,6266.6904041,1043.4782609
2023-11-13,2023-S46,32,Hauts-de-France,15-64 ans,1272.4594993,4155.8441558,559.51169888
2023-11-13,2023-S46,32,Hauts-de-France,65 ans ou plus,4204.379562,7023.1729055,1706.970128
2023-11-20,2023-S47,32,Hauts-de-France,65 ans ou plus,3931.0954064,7231.5558802,3730.2725968
2023-11-20,2023-S47,32,Hauts-de-France,Tous âges,2360.3039785,5905.5765751,1131.1486006
2023-11-27,2023-S48,32,Hauts-de-France,65 ans ou plus,5311.9730185,9296.901033,2571.0419486
2023-12-04,2023-S49,32,Hauts-de-France,00-04 ans,3375.9929391,5621.8057922,1575.3424658
2023-12-04,2023-S49,32,Hauts-de-France,Tous âges,2882.6742667,6526.9556871,1399.4910941
2023-12-11,2023-S50,32,Hauts-de-France,15-64 ans,1552.8646709,3934.4262295,1055.705301
2023-12-11,2023-S50,32,Hauts-de-France,Tous âges,2605.9663672,6451.6129032,1520.8885523
2023-12-18,2023-S51,32,Hauts-de-France,65 ans ou plus,4789.6268854,8167.3979075,2304.1474654
2024-01-08,2024-S02,32,Hauts-de-France,00-04 ans,1607.6213159,2877.6978417,1125.7035647
2024-01-08,2024-S02,32,Hauts-de-France,65 ans ou plus,5935.8358228,10524.652339,3259.452412
2024-01-15,2024-S03,32,Hauts-de-France,00-04 ans,1749.7034401,3211.0091743,1112.9431162
2024-01-15,2024-S03,32,Hauts-de-France,65 ans ou plus,5389.3026405,8888.1600525,3527.607362
2024-01-22,2024-S04,32,Hauts-de-France,05-14 ans,2012.0724346,4651.1627907,2182.2358346
2024-01-22,2024-S04,32,Hauts-de-France,15-64 ans,1661.1295681,5161.0239472,992.95693338
2024-01-22,2024-S04,32,Hauts-de-France,65 ans ou plus,5683.3558863,9638.9532958,4011.4613181
2024-01-22,2024-S04,32,Hauts-de-France,Tous âges,2608.9030681,7317.465423,1374.9410258
2024-01-29,2024-S05,32,Hauts-de-France,05-14 ans,1641.3879077,4810.9965636,1243.9530062
2024-01-29,2024-S05,32,Hauts-de-France,15-64 ans,1436.5387865,5179.6157059,1109.2623405
2024-02-05,2024-S06,32,Hauts-de-France,00-04 ans,2131.0360462,4807.6923077,1081.0810811
2024-02-05,2024-S06,32,Hauts-de-France,15-64 ans,1566.8689,4948.9988666,1057.9725791
2024-02-12,2024-S07,32,Hauts-de-France,15-64 ans,1409.0708939,4631.147541,1208.8037404
2024-02-19,2024-S08,32,Hauts-de-France,00-04 ans,2033.8983051,5032.8227571,798.83805374
2024-02-19,2024-S08,32,Hauts-de-France,65 ans ou plus,5210.0341398,8751.8463811,3890.4899135
2024-03-11,2024-S11,32,Hauts-de-France,15-64 ans,1112.3470523,3510.9458901,807.52079065
2024-03-18,2024-S12,32,Hauts-de-France,Tous âges,1754.7524546,5389.3205489,898.9791254
2024-03-25,2024-S13,32,Hauts-de-France,Tous âges,1762.5973872,5467.1168998,1024.0165021
2024-04-01,2024-S14,32,Hauts-de-France,05-14 ans,1011.5606936,1960.7843137,671.42257658
2024-04-01,2024-S14,32,Hauts-de-France,Tous âges,1867.2614452,5457.7185467,807.61465244
2024-04-08,2024-S15,32,Hauts-de-France,15-64 ans,947.94259387,2862.5235405,759.20536505
2024-04-08,2024-S15,32,Hauts-de-France,65 ans ou plus,4635.8543417,8617.095205,2136.7521368
2024-04-22,2024-S17,32,Hauts-de-France,15-64 ans,1161.2903226,3751.9747235,649.09259505
2024-04-29,2024-S18,32,Hauts-de-France,65 ans ou plus,4457.0076256,8101.9274747,3190.3190319
2024-04-29,2024-S18,32,Hauts-de-France,Tous âges,1830.6213018,5645.030096,815.35167188
2024-05-06,2024-S19,32,Hauts-de-France,05-14 ans,438.09084621,1075.2688172,272.03482046
2024-05-06,2024-S19,32,Hauts-de-France,15-64 ans,953.61241312,2728.3511269,800.93011239
2024-05-13,2024-S20,32,Hauts-de-France,00-04 ans,1010.6843777,2416.918429,872.88597927
2024-05-13,2024-S20,32,Hauts-de-France,65 ans ou plus,4116.5708312,7723.1695085,1955.99022
2024-05-13,2024-S20,32,Hauts-de-France,Tous âges,1452.7845036,4896.0957179,688.09132849
2024-05-20,2024-S21,32,Hauts-de-France,00-04 ans,647.82096584,1680.6722689,686.49885584
2024-05-20,2024-S21,32,Hauts-de-France,05-14 ans,498.08429119,869.56521739,745.2258966
2024-05-20,2024-S21,32,Hauts-de-France,65 ans ou plus,4410.3279833,7917.2610556,2949.0616622
2024-05-27,2024-S22,32,Hauts-de-France,05-14 ans,503.77833753,1226.993865,651.607298
2024-05-27,2024-S22,32,Hauts-de-France,65 ans ou plus,4088.3660881,7055.9610706,2228.4122563
2024-05-27,2024-S22,32,Hauts-de-France,Tous âges,1454.2997326,4608.8932165,582.7053065
2024-06-03,2024-S23,32,Hauts-de-France,65 ans ou plus,4024.6022195,7383.6817262,2155.1724138
2024-06-03,2024-S23,32,Hauts-de-France,Tous âges,1396.1212599,4573.0732331,781.42781276
2024-06-17,2024-S25,32,Hauts-de-France,15-64 ans,694.26319361,2261.4028363,528.16901408
2024-06-17,2024-S25,32,Hauts-de-France,Tous âges,1433.8339473,4860.671311,613.26751926
2024-07-01,2024-S27,32,Hauts-de-France,00-04 ans,887.65603329,2272.7272727,526.54673102
2024-07-01,2024-S27,32,Hauts-de-France,05-14 ans,703.125,2150.5376344,608.21084643
2024-07-01,2024-S27,32,Hauts-de-France,15-64 ans,786.44217988,2354.3990087,553.28678698
2024-07-01,2024-S27,32,Hauts-de-France,65 ans ou plus,4533.8622839,8146.567058,2322.7383863
2024-07-08,2024-S28,32,Hauts-de-France,05-14 ans,511.73991571,2212.3893805,849.85835694
