1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour traumatisme,Taux d'hospitalisations après passages aux urgences pour traumatisme,Taux d'actes médicaux SOS médecins pour traumatisme
2021-09-20,2021-S38,02,Martinique,Tous âges,,,2114.8036254
2021-10-04,2021-S40,02,Martinique,15-64 ans,,,3947.3684211
2021-10-11,2021-S41,02,Martinique,15-64 ans,,,2686.5671642
2021-10-18,2021-S42,02,Martinique,15-64 ans,,,2513.9664804
2021-10-25,2021-S43,02,Martinique,00-14 ans,,,0.0
2021-10-25,2021-S43,02,Martinique,65 ans ou plus,,,1250.0
2021-11-01,2021-S44,02,Martinique,00-14 ans,,,1796.4071856
2021-11-01,2021-S44,02,Martinique,Tous âges,,,2176.6965429
2021-11-08,2021-S45,02,Martinique,15-64 ans,,,2395.2095808
2021-11-08,2021-S45,02,Martinique,65 ans ou plus,,,3333.3333333
2021-11-22,2021-S47,02,Martinique,00-14 ans,,,995.02487562
2021-11-29,2021-S48,02,Martinique,65 ans ou plus,,,3301.8867925
2021-12-06,2021-S49,02,Martinique,00-14 ans,,,4137.9310345
2021-12-06,2021-S49,02,Martinique,65 ans ou plus,,,4166.6666667
2021-12-13,2021-S50,02,Martinique,65 ans ou plus,,,2631.5789474
2021-12-13,2021-S50,02,Martinique,Tous âges,,,2066.5901263
2021-12-20,2021-S51,02,Martinique,15-64 ans,,,2040.8163265
2021-12-27,2021-S52,02,Martinique,15-64 ans,,,849.25690021
2021-12-27,2021-S52,02,Martinique,65 ans ou plus,,,1687.7637131
2022-01-03,2022-S01,02,Martinique,65 ans ou plus,,,3809.5238095
2022-01-17,2022-S03,02,Martinique,65 ans ou plus,,,2362.2047244
2022-01-24,2022-S04,02,Martinique,00-14 ans,,,772.2007722
2022-02-07,2022-S06,02,Martinique,00-14 ans,,,1865.6716418
2022-02-21,2022-S08,02,Martinique,00-14 ans,,,
2022-02-28,2022-S09,02,Martinique,65 ans ou plus,,,1960.7843137
2024-10-14,2024-S42,01,Guadeloupe,15-64 ans,20958.90411,16161.616162,
2024-10-21,2024-S43,01,Guadeloupe,00-14 ans,10992.366412,10526.315789,
2024-10-21,2024-S43,01,Guadeloupe,15-64 ans,19851.851852,16091.954023,
2024-10-21,2024-S43,01,Guadeloupe,65 ans ou plus,16176.470588,12500.0,
2024-10-28,2024-S44,01,Guadeloupe,00-14 ans,11111.111111,15217.391304,
2024-11-04,2024-S45,01,Guadeloupe,15-64 ans,19918.699187,24752.475248,
2024-11-04,2024-S45,01,Guadeloupe,Tous âges,17000.0,16262.975779,
2024-11-11,2024-S46,01,Guadeloupe,15-64 ans,20000.0,23469.387755,
2024-11-11,2024-S46,01,Guadeloupe,65 ans ou plus,15449.438202,13281.25,
2024-11-11,2024-S46,01,Guadeloupe,Tous âges,17063.261753,15570.934256,
2024-11-18,2024-S47,01,Guadeloupe,Tous âges,16136.919315,14341.085271,
2024-11-25,2024-S48,01,Guadeloupe,15-64 ans,23034.482759,24242.424242,
2024-11-25,2024-S48,01,Guadeloupe,Tous âges,18116.805721,17164.179104,
2024-12-02,2024-S49,01,Guadeloupe,00-14 ans,15716.753022,9615.3846154,
2024-12-09,2024-S50,01,Guadeloupe,00-14 ans,15282.392027,7142.8571429,
2024-12-09,2024-S50,01,Guadeloupe,15-64 ans,21776.504298,25423.728814,
2024-12-09,2024-S50,01,Guadeloupe,65 ans ou plus,13783.783784,13008.130081,
2024-12-23,2024-S52,01,Guadeloupe,15-64 ans,20833.333333,26495.726496,
2024-12-23,2024-S52,01,Guadeloupe,65 ans ou plus,11848.341232,11250.0,
2019-12-30,2020-S01,02,Martinique,15-64 ans,,,2076.1245675
2019-12-30,2020-S01,02,Martinique,65 ans ou plus,,,1351.3513514
2020-01-13,2020-S03,02,Martinique,15-64 ans,,,691.24423963
2020-01-13,2020-S03,02,Martinique,65 ans ou plus,,,1851.8518519
2020-01-20,2020-S04,02,Martinique,00-14 ans,,,900.9009009
2020-01-20,2020-S04,02,Martinique,15-64 ans,,,1144.1647597
2020-02-03,2020-S06,02,Martinique,65 ans ou plus,,,1287.5536481
2020-02-10,2020-S07,02,Martinique,65 ans ou plus,,,2448.9795918
2020-02-17,2020-S08,02,Martinique,65 ans ou plus,,,2183.4061135
2020-02-17,2020-S08,02,Martinique,Tous âges,,,1090.9090909
2020-02-24,2020-S09,02,Martinique,15-64 ans,,,680.27210884
2020-02-24,2020-S09,02,Martinique,65 ans ou plus,,,2000.0
2020-03-02,2020-S10,02,Martinique,00-14 ans,,,1382.4884793
2020-03-02,2020-S10,02,Martinique,65 ans ou plus,,,2380.952381
2020-03-02,2020-S10,02,Martinique,Tous âges,,,1183.4319527
2020-03-09,2020-S11,02,Martinique,00-14 ans,,,746.26865672
2020-03-23,2020-S13,02,Martinique,65 ans ou plus,,,3167.4208145
2020-03-23,2020-S13,02,Martinique,Tous âges,,,1126.7605634
2020-04-13,2020-S16,02,Martinique,Tous âges,,,2514.7928994
2020-04-20,2020-S17,02,Martinique,00-14 ans,,,2666.6666667
2020-05-11,2020-S20,02,Martinique,00-14 ans,,,2597.4025974
2020-05-11,2020-S20,02,Martinique,15-64 ans,,,977.19869707
2020-05-18,2020-S21,02,Martinique,15-64 ans,,,1488.0952381
2020-05-25,2020-S22,02,Martinique,00-14 ans,,,2469.1358025
2020-06-01,2020-S23,02,Martinique,00-14 ans,,,1408.4507042
2020-06-15,2020-S25,02,Martinique,15-64 ans,,,1948.0519481
2020-06-15,2020-S25,02,Martinique,65 ans ou plus,,,1673.6401674
2020-06-22,2020-S26,02,Martinique,65 ans ou plus,,,2727.2727273
2020-07-06,2020-S28,02,Martinique,65 ans ou plus,,,2232.1428571
2020-07-06,2020-S28,02,Martinique,Tous âges,,,2507.3746313
2020-07-27,2020-S31,02,Martinique,15-64 ans,,,1063.8297872
2020-07-27,2020-S31,02,Martinique,65 ans ou plus,,,2970.2970297
2020-07-27,2020-S31,02,Martinique,Tous âges,,,1506.8493151
2020-08-03,2020-S32,02,Martinique,65 ans ou plus,,,2020.2020202
2020-08-10,2020-S33,02,Martinique,00-14 ans,,,641.02564103
2020-08-17,2020-S34,02,Martinique,15-64 ans,,,928.07424594
2020-08-24,2020-S35,02,Martinique,65 ans ou plus,,,2105.2631579
2020-09-07,2020-S37,02,Martinique,15-64 ans,,,689.65517241
2020-09-07,2020-S37,02,Martinique,65 ans ou plus,,,2127.6595745
2020-09-14,2020-S38,02,Martinique,15-64 ans,,,408.99795501
2020-09-21,2020-S39,02,Martinique,65 ans ou plus,,,1257.8616352
2020-09-21,2020-S39,02,Martinique,Tous âges,,,978.47358121
2020-10-05,2020-S41,02,Martinique,15-64 ans,,,824.74226804
2020-10-05,2020-S41,02,Martinique,65 ans ou plus,,,3164.556962
2020-10-12,2020-S42,02,Martinique,00-14 ans,,,2109.7046414
2020-10-12,2020-S42,02,Martinique,65 ans ou plus,,,3571.4285714
2020-10-19,2020-S43,02,Martinique,15-64 ans,,,808.08080808
2020-10-19,2020-S43,02,Martinique,65 ans ou plus,,,2970.2970297
2020-10-26,2020-S44,02,Martinique,00-14 ans,,,1948.0519481
2020-10-26,2020-S44,02,Martinique,15-64 ans,,,441.50110375
2020-10-26,2020-S44,02,Martinique,65 ans ou plus,,,3061.2244898
2020-11-02,2020-S45,02,Martinique,00-14 ans,,,699.3006993
2020-11-09,2020-S46,02,Martinique,65 ans ou plus,,,5045.8715596
2020-11-23,2020-S48,02,Martinique,15-64 ans,,,1861.7021277
2020-11-23,2020-S48,02,Martinique,65 ans ou plus,,,2463.0541872
2020-11-23,2020-S48,02,Martinique,Tous âges,,,1740.2945114
2020-11-30,2020-S49,02,Martinique,Tous âges,,,1820.7282913
2020-12-07,2020-S50,02,Martinique,00-14 ans,,,1530.6122449
2020-12-07,2020-S50,02,Martinique,Tous âges,,,1955.6714472
2023-05-08,2023-S19,02,Martinique,00-14 ans,,,0.0
2023-05-08,2023-S19,02,Martinique,65 ans ou plus,,,1388.8888889
2023-05-15,2023-S20,02,Martinique,15-64 ans,,,1416.4305949
2023-05-15,2023-S20,02,Martinique,65 ans ou plus,,,0.0
2023-05-22,2023-S21,02,Martinique,00-14 ans,,,1604.2780749
2023-05-22,2023-S21,02,Martinique,15-64 ans,,,2272.7272727
2023-05-29,2023-S22,02,Martinique,00-14 ans,25654.450262,13333.333333,485.4368932
2023-05-29,2023-S22,02,Martinique,65 ans ou plus,18357.487923,13829.787234,1714.2857143
2023-06-05,2023-S23,02,Martinique,65 ans ou plus,11915.88785,7182.320442,1777.7777778
2023-06-19,2023-S25,02,Martinique,15-64 ans,24094.488189,15463.917526,1404.494382
2023-06-26,2023-S26,02,Martinique,00-14 ans,23361.823362,19148.93617,1250.0
2023-06-26,2023-S26,02,Martinique,65 ans ou plus,14357.68262,8917.1974522,1869.1588785
2023-07-03,2023-S27,02,Martinique,00-14 ans,25297.619048,25925.925926,854.7008547
2023-07-03,2023-S27,02,Martinique,Tous âges,22978.723404,16905.444126,1953.8188277
2023-07-10,2023-S28,02,Martinique,65 ans ou plus,14477.211796,5785.1239669,1895.7345972
2023-07-17,2023-S29,02,Martinique,15-64 ans,26964.769648,13157.894737,1694.9152542
2023-07-24,2023-S30,02,Martinique,65 ans ou plus,11479.591837,6993.006993,2183.4061135
2023-07-31,2023-S31,02,Martinique,00-14 ans,18276.762402,10869.565217,552.48618785
2023-07-31,2023-S31,02,Martinique,15-64 ans,29198.966408,19867.549669,2325.5813953
2023-07-31,2023-S31,02,Martinique,Tous âges,21579.961464,13128.49162,1880.1410106
2023-08-21,2023-S34,02,Martinique,65 ans ou plus,13478.26087,5464.4808743,1568.627451
2023-08-21,2023-S34,02,Martinique,Tous âges,18685.56701,9660.5744125,1672.6403823
2023-08-28,2023-S35,02,Martinique,15-64 ans,26276.276276,16279.069767,1515.1515152
2023-08-28,2023-S35,02,Martinique,Tous âges,20443.173695,12794.612795,1164.1443539
2023-09-11,2023-S37,02,Martinique,00-14 ans,18421.052632,10606.060606,473.93364929
2023-09-11,2023-S37,02,Martinique,65 ans ou plus,14567.901235,7534.2465753,1595.7446809
2023-09-18,2023-S38,02,Martinique,00-14 ans,19807.692308,11111.111111,1945.5252918
2023-09-18,2023-S38,02,Martinique,65 ans ou plus,15284.974093,8441.5584416,1851.8518519
2023-09-18,2023-S38,02,Martinique,Tous âges,20762.711864,11232.876712,1548.6725664
2023-10-02,2023-S40,02,Martinique,65 ans ou plus,11263.736264,9489.0510949,2000.0
2023-10-16,2023-S42,02,Martinique,00-14 ans,18634.686347,4054.0540541,816.32653061
2023-10-16,2023-S42,02,Martinique,15-64 ans,25848.563969,13432.835821,1851.8518519
2023-10-16,2023-S42,02,Martinique,65 ans ou plus,13397.129187,10126.582278,2352.9411765
2023-10-23,2023-S43,02,Martinique,65 ans ou plus,12878.787879,7142.8571429,3211.0091743
2023-10-23,2023-S43,02,Martinique,Tous âges,17891.997398,11032.02847,2115.1586369
2023-11-06,2023-S45,02,Martinique,00-14 ans,19714.964371,5454.5454545,418.41004184
2023-11-06,2023-S45,02,Martinique,65 ans ou plus,15254.237288,7482.9931973,3703.7037037
2023-11-06,2023-S45,02,Martinique,Tous âges,22263.222632,11875.0,2099.4475138
2023-11-13,2023-S46,02,Martinique,15-64 ans,22832.369942,17307.692308,1204.8192771
2023-11-13,2023-S46,02,Martinique,65 ans ou plus,13580.246914,9433.9622642,606.06060606
2023-11-20,2023-S47,02,Martinique,00-14 ans,20833.333333,7500.0,1470.5882353
2023-11-20,2023-S47,02,Martinique,15-64 ans,22733.077905,17054.263566,1411.7647059
2023-12-04,2023-S49,02,Martinique,00-14 ans,22319.474836,10389.61039,1176.4705882
2023-12-04,2023-S49,02,Martinique,15-64 ans,25109.489051,19587.628866,2020.2020202
2023-12-18,2023-S51,02,Martinique,65 ans ou plus,14647.887324,7865.1685393,1435.4066986
2023-12-18,2023-S51,02,Martinique,Tous âges,22020.20202,11111.111111,1030.9278351
2024-01-01,2024-S01,02,Martinique,65 ans ou plus,12531.328321,4210.5263158,1860.4651163
2024-01-08,2024-S02,02,Martinique,00-14 ans,26066.350711,11111.111111,0.0
2024-01-08,2024-S02,02,Martinique,15-64 ans,24489.795918,15789.473684,1052.6315789
2024-01-08,2024-S02,02,Martinique,65 ans ou plus,13647.64268,7299.270073,3414.6341463
2024-01-15,2024-S03,02,Martinique,65 ans ou plus,17266.18705,11688.311688,1020.4081633
2024-01-22,2024-S04,02,Martinique,00-14 ans,22198.275862,2469.1358025,438.59649123
2024-01-22,2024-S04,02,Martinique,Tous âges,21693.448702,7932.0113314,1657.4585635
2024-01-29,2024-S05,02,Martinique,00-14 ans,21030.042918,6849.3150685,361.01083032
2024-01-29,2024-S05,02,Martinique,15-64 ans,21947.449768,21428.571429,1372.9977117
2024-02-05,2024-S06,02,Martinique,65 ans ou plus,15119.363395,11111.111111,961.53846154
2024-02-05,2024-S06,02,Martinique,Tous âges,20215.633423,12758.62069,909.09090909
2024-02-12,2024-S07,02,Martinique,Tous âges,20579.36029,13017.751479,1240.1352875
2024-02-19,2024-S08,02,Martinique,00-14 ans,22222.222222,14473.684211,578.03468208
2024-02-26,2024-S09,02,Martinique,15-64 ans,27601.156069,14814.814815,1405.62249
2024-03-04,2024-S10,02,Martinique,65 ans ou plus,14622.641509,11515.151515,1886.7924528
2024-03-04,2024-S10,02,Martinique,Tous âges,21718.213058,12615.384615,2078.7746171
2024-03-18,2024-S12,02,Martinique,00-14 ans,25168.539326,18571.428571,1456.3106796
2024-03-18,2024-S12,02,Martinique,15-64 ans,27000.0,9565.2173913,1690.821256
2024-03-18,2024-S12,02,Martinique,Tous âges,22345.276873,9287.9256966,1789.9761337
2024-03-25,2024-S13,02,Martinique,00-14 ans,20738.636364,17543.859649,591.71597633
2024-03-25,2024-S13,02,Martinique,Tous âges,22469.325153,12400.0,2235.4694486
2024-04-08,2024-S15,02,Martinique,00-14 ans,26086.956522,10714.285714,2285.7142857
2024-04-22,2024-S17,02,Martinique,00-14 ans,24941.176471,12903.225806,1562.5
2024-04-22,2024-S17,02,Martinique,15-64 ans,26354.31918,13725.490196,2337.6623377
2024-04-29,2024-S18,02,Martinique,15-64 ans,25821.596244,15730.337079,1960.7843137
2024-05-06,2024-S19,02,Martinique,65 ans ou plus,17150.395778,14400.0,2564.1025641
2024-05-13,2024-S20,02,Martinique,15-64 ans,26628.075253,13829.787234,3714.2857143
2024-05-27,2024-S22,02,Martinique,15-64 ans,25970.149254,21904.761905,1612.9032258
2024-06-03,2024-S23,02,Martinique,00-14 ans,33246.753247,6779.6610169,1913.8755981
2024-06-03,2024-S23,02,Martinique,15-64 ans,22869.955157,12727.272727,2144.772118
2024-06-03,2024-S23,02,Martinique,65 ans ou plus,11864.40678,6369.4267516,2892.5619835
2024-06-17,2024-S25,02,Martinique,15-64 ans,27629.513344,21710.526316,1507.5376884
2024-06-24,2024-S26,02,Martinique,65 ans ou plus,14248.704663,8235.2941176,2500.0
2024-07-01,2024-S27,02,Martinique,15-64 ans,28821.656051,19841.269841,1095.890411
2024-07-01,2024-S27,02,Martinique,65 ans ou plus,14080.45977,9774.4360902,1980.1980198
2024-07-01,2024-S27,02,Martinique,Tous âges,22081.01668,14195.583596,1147.7761836
2024-07-08,2024-S28,02,Martinique,Tous âges,23590.982287,9830.5084746,1899.5929444
2024-07-22,2024-S30,02,Martinique,15-64 ans,25846.153846,10687.022901,887.5739645
2024-07-22,2024-S30,02,Martinique,Tous âges,22174.226062,12010.443864,1522.0700152
2022-03-21,2022-S12,02,Martinique,00-14 ans,,,2880.6584362
2022-03-21,2022-S12,02,Martinique,Tous âges,,,2497.2855592
2022-03-28,2022-S13,02,Martinique,65 ans ou plus,,,4265.4028436
2022-04-04,2022-S14,02,Martinique,00-14 ans,,,0.0
2022-04-04,2022-S14,02,Martinique,15-64 ans,,,1734.1040462
2022-04-11,2022-S15,02,Martinique,Tous âges,,,3018.8679245
2022-04-25,2022-S17,02,Martinique,15-64 ans,,,2347.4178404
2022-05-02,2022-S18,02,Martinique,65 ans ou plus,,,3000.0
2022-05-02,2022-S18,02,Martinique,Tous âges,,,1770.9563164
2022-05-23,2022-S21,02,Martinique,Tous âges,,,751.07296137
2022-05-30,2022-S22,02,Martinique,15-64 ans,,,1321.5859031
2022-05-30,2022-S22,02,Martinique,65 ans ou plus,,,1538.4615385
2022-06-06,2022-S23,02,Martinique,00-14 ans,,,966.18357488
2022-06-13,2022-S24,02,Martinique,65 ans ou plus,,,1574.8031496
2022-06-13,2022-S24,02,Martinique,Tous âges,,,2184.4660194
2022-06-20,2022-S25,02,Martinique,00-14 ans,,,476.19047619
2022-06-20,2022-S25,02,Martinique,Tous âges,,,1112.3470523
2022-06-27,2022-S26,02,Martinique,00-14 ans,,,0.0
2022-06-27,2022-S26,02,Martinique,Tous âges,,,2067.1834625
2022-07-04,2022-S27,02,Martinique,15-64 ans,,,1772.1518987
2022-07-04,2022-S27,02,Martinique,65 ans ou plus,,,2966.1016949
2022-07-11,2022-S28,02,Martinique,65 ans ou plus,,,2083.3333333
2022-07-18,2022-S29,02,Martinique,00-14 ans,,,1226.993865
2022-07-18,2022-S29,02,Martinique,15-64 ans,,,2244.3890274
2022-07-18,2022-S29,02,Martinique,Tous âges,,,1606.9221261
2022-07-25,2022-S30,02,Martinique,Tous âges,,,2035.2781547
2022-08-01,2022-S31,02,Martinique,00-14 ans,,,653.59477124
2022-08-08,2022-S32,02,Martinique,65 ans ou plus,,,2991.4529915
2022-08-15,2022-S33,02,Martinique,Tous âges,,,973.23600973
2022-08-22,2022-S34,02,Martinique,00-14 ans,,,0.0
2022-08-22,2022-S34,02,Martinique,15-64 ans,,,2412.2807018
2022-08-22,2022-S34,02,Martinique,65 ans ou plus,,,1310.0436681
2022-08-22,2022-S34,02,Martinique,Tous âges,,,1696.969697
2022-08-29,2022-S35,02,Martinique,00-14 ans,,,0.0
2022-08-29,2022-S35,02,Martinique,15-64 ans,,,1834.8623853
2022-08-29,2022-S35,02,Martinique,Tous âges,,,1461.6321559
2022-09-05,2022-S36,02,Martinique,00-14 ans,,,0.0
2022-09-12,2022-S37,02,Martinique,15-64 ans,,,1978.021978
2022-09-12,2022-S37,02,Martinique,65 ans ou plus,,,1777.7777778
2022-09-12,2022-S37,02,Martinique,Tous âges,,,1365.5462185
2022-09-19,2022-S38,02,Martinique,65 ans ou plus,,,4191.6167665
2022-09-26,2022-S39,02,Martinique,15-64 ans,,,2237.1364653
2022-10-03,2022-S40,02,Martinique,65 ans ou plus,,,2030.4568528
2022-10-10,2022-S41,02,Martinique,65 ans ou plus,,,2010.0502513
2022-10-17,2022-S42,02,Martinique,00-14 ans,,,328.94736842
2022-10-24,2022-S43,02,Martinique,65 ans ou plus,,,1507.5376884
2022-11-07,2022-S45,02,Martinique,Tous âges,,,1830.6636156
2022-11-14,2022-S46,02,Martinique,00-14 ans,,,0.0
2022-11-14,2022-S46,02,Martinique,15-64 ans,,,2102.1021021
2022-11-14,2022-S46,02,Martinique,65 ans ou plus,,,3125.0
2022-11-21,2022-S47,02,Martinique,00-14 ans,,,1117.3184358
2022-11-21,2022-S47,02,Martinique,15-64 ans,,,1984.1269841
2022-11-21,2022-S47,02,Martinique,65 ans ou plus,,,1282.0512821
2022-11-28,2022-S48,02,Martinique,Tous âges,,,1364.764268
2022-12-05,2022-S49,02,Martinique,65 ans ou plus,,,1570.6806283
2022-12-19,2022-S51,02,Martinique,00-14 ans,,,529.1005291
2022-12-26,2022-S52,02,Martinique,65 ans ou plus,,,2714.9321267
2022-12-26,2022-S52,02,Martinique,Tous âges,,,1730.5315204
2023-01-02,2023-S01,02,Martinique,15-64 ans,,,2954.5454545
2023-01-02,2023-S01,02,Martinique,Tous âges,,,2493.765586
2023-01-09,2023-S02,02,Martinique,00-14 ans,,,952.38095238
2023-01-09,2023-S02,02,Martinique,15-64 ans,,,1960.7843137
2023-01-09,2023-S02,02,Martinique,65 ans ou plus,,,3056.768559
2023-01-16,2023-S03,02,Martinique,65 ans ou plus,,,3141.3612565
2023-01-16,2023-S03,02,Martinique,Tous âges,,,1767.6767677
2023-01-23,2023-S04,02,Martinique,00-14 ans,,,1219.5121951
2023-01-23,2023-S04,02,Martinique,15-64 ans,,,1983.0028329
2023-01-30,2023-S05,02,Martinique,15-64 ans,,,1728.3950617
2023-02-06,2023-S06,02,Martinique,15-64 ans,,,3389.8305085
2023-02-13,2023-S07,02,Martinique,Tous âges,,,2134.8314607
2023-02-20,2023-S08,02,Martinique,15-64 ans,,,1792.8286853
2023-02-27,2023-S09,02,Martinique,15-64 ans,,,915.75091575
2023-03-13,2023-S11,02,Martinique,00-14 ans,,,1515.1515152
2023-03-13,2023-S11,02,Martinique,15-64 ans,,,2345.4157783
2023-03-13,2023-S11,02,Martinique,Tous âges,,,2094.2408377
2023-03-20,2023-S12,02,Martinique,15-64 ans,,,1578.9473684
2023-03-20,2023-S12,02,Martinique,Tous âges,,,1501.8773467
2023-04-03,2023-S14,02,Martinique,00-14 ans,,,1142.8571429
2023-04-10,2023-S15,02,Martinique,00-14 ans,,,598.80239521
2023-04-17,2023-S16,02,Martinique,00-14 ans,,,1310.0436681
2023-04-17,2023-S16,02,Martinique,15-64 ans,,,1813.4715026
2023-05-01,2023-S18,02,Martinique,15-64 ans,,,534.75935829
2024-10-14,2024-S42,02,Martinique,Tous âges,22540.983607,10485.933504,2016.8067227
2024-10-21,2024-S43,02,Martinique,15-64 ans,29566.563467,13709.677419,3300.330033
2024-10-21,2024-S43,02,Martinique,Tous âges,22286.12509,8379.8882682,2134.6469622
2024-10-28,2024-S44,02,Martinique,15-64 ans,26527.33119,20161.290323,3715.1702786
2024-11-11,2024-S46,02,Martinique,15-64 ans,27210.884354,16546.76259,3278.6885246
2024-11-18,2024-S47,02,Martinique,15-64 ans,30099.857347,19230.769231,1881.7204301
2024-12-02,2024-S49,02,Martinique,00-14 ans,19911.504425,12280.701754,819.67213115
2024-12-02,2024-S49,02,Martinique,Tous âges,21169.739352,12244.897959,2564.1025641
2024-12-09,2024-S50,02,Martinique,00-14 ans,25542.168675,10714.285714,4977.3755656
2024-12-23,2024-S52,02,Martinique,Tous âges,19180.887372,12053.571429,763.35877863
2019-12-30,2020-S01,03,Guyane,15-64 ans,20912.547529,20289.855072,
2020-01-06,2020-S02,03,Guyane,00-14 ans,19525.547445,7692.3076923,
2020-01-06,2020-S02,03,Guyane,Tous âges,19186.366135,11585.365854,
2020-01-13,2020-S03,03,Guyane,00-14 ans,18717.504333,25454.545455,
2020-01-13,2020-S03,03,Guyane,15-64 ans,17169.974116,20202.020202,
2020-01-20,2020-S04,03,Guyane,00-14 ans,18761.726079,20000.0,
2020-02-03,2020-S06,03,Guyane,00-14 ans,16861.435726,20833.333333,
2020-02-10,2020-S07,03,Guyane,15-64 ans,18198.037467,16842.105263,
2020-02-17,2020-S08,03,Guyane,15-64 ans,17034.421889,12222.222222,
2020-02-24,2020-S09,03,Guyane,00-14 ans,20400.728597,17500.0,
2020-03-02,2020-S10,03,Guyane,15-64 ans,20629.660315,18446.601942,
2020-03-02,2020-S10,03,Guyane,Tous âges,17582.961862,17587.939698,
2020-03-09,2020-S11,03,Guyane,Tous âges,15530.903328,13207.54717,
2020-03-16,2020-S12,03,Guyane,Tous âges,15182.029435,18110.23622,
2020-04-06,2020-S15,03,Guyane,15-64 ans,19915.254237,26153.846154,
2020-04-13,2020-S16,03,Guyane,15-64 ans,19328.85906,13829.787234,
2020-04-13,2020-S16,03,Guyane,Tous âges,18714.555766,11258.278146,
2020-04-20,2020-S17,03,Guyane,00-14 ans,27272.727273,42307.692308,
2020-04-20,2020-S17,03,Guyane,65 ans ou plus,12987.012987,12121.212121,
2020-04-20,2020-S17,03,Guyane,Tous âges,19455.645161,18709.677419,
2020-05-04,2020-S19,03,Guyane,15-64 ans,15733.333333,12222.222222,
2020-05-18,2020-S21,03,Guyane,00-14 ans,20220.588235,22222.222222,
2020-06-01,2020-S23,03,Guyane,00-14 ans,20289.855072,18421.052632,
2020-06-01,2020-S23,03,Guyane,65 ans ou plus,12903.225806,15000.0,
2020-06-01,2020-S23,03,Guyane,Tous âges,16702.203269,16888.888889,
2020-06-08,2020-S24,03,Guyane,00-14 ans,24206.349206,11428.571429,
2020-06-08,2020-S24,03,Guyane,15-64 ans,13706.140351,11801.242236,
2020-06-08,2020-S24,03,Guyane,Tous âges,15196.850394,10330.578512,
2020-06-15,2020-S25,03,Guyane,15-64 ans,12659.574468,7222.2222222,
2020-06-15,2020-S25,03,Guyane,Tous âges,12826.603325,6374.501992,
2020-06-29,2020-S27,03,Guyane,00-14 ans,19758.064516,10526.315789,
2020-07-06,2020-S28,03,Guyane,15-64 ans,13005.464481,11111.111111,
2020-07-13,2020-S29,03,Guyane,00-14 ans,23282.442748,20000.0,
2020-07-20,2020-S30,03,Guyane,65 ans ou plus,6140.3508772,5882.3529412,
2020-07-27,2020-S31,03,Guyane,00-14 ans,24489.795918,25000.0,
2020-07-27,2020-S31,03,Guyane,15-64 ans,20350.109409,10606.060606,
2020-08-03,2020-S32,03,Guyane,00-14 ans,28346.456693,21428.571429,
2020-08-03,2020-S32,03,Guyane,15-64 ans,20820.189274,14414.414414,
2020-08-10,2020-S33,03,Guyane,00-14 ans,30902.777778,20000.0,
2020-08-10,2020-S33,03,Guyane,Tous âges,21951.219512,18027.210884,
2020-08-24,2020-S35,03,Guyane,Tous âges,19277.108434,16607.773852,
2020-09-07,2020-S37,03,Guyane,Tous âges,19987.309645,15200.0,
2020-09-14,2020-S38,03,Guyane,Tous âges,18430.656934,18631.178707,
2020-09-28,2020-S40,03,Guyane,15-64 ans,18164.251208,18404.907975,
