1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour pathologies ORL,Taux d'hospitalisations après passages aux urgences pour pathologies ORL,Taux d'actes médicaux SOS médecins pour pathologies ORL
2023-04-17,2023-S16,52,Pays de la Loire,00-14 ans,9195.4022989,3592.8143713,47231.270358
2023-05-22,2023-S21,52,Pays de la Loire,Tous âges,1890.5614611,915.53455405,19820.648425
2023-06-05,2023-S23,52,Pays de la Loire,00-14 ans,5695.611578,4555.808656,35314.091681
2023-06-19,2023-S25,52,Pays de la Loire,65 ans ou plus,174.57084667,0.0,2987.197724
2023-10-02,2023-S40,52,Pays de la Loire,Tous âges,2585.6542489,965.89194084,26545.369722
2023-10-23,2023-S43,52,Pays de la Loire,15-64 ans,1180.9815951,1106.1946903,22524.85949
2023-11-20,2023-S47,52,Pays de la Loire,15-64 ans,1015.3010153,967.26190476,21751.764218
2023-11-20,2023-S47,52,Pays de la Loire,65 ans ou plus,286.04118993,61.728395062,6497.1751412
2023-11-27,2023-S48,52,Pays de la Loire,15-64 ans,1219.1582003,772.2007722,20520.607375
2023-12-18,2023-S51,52,Pays de la Loire,65 ans ou plus,187.06574025,116.6180758,5166.0516605
2023-12-25,2023-S52,52,Pays de la Loire,15-64 ans,1824.8759405,841.75084175,20829.170829
2024-01-01,2024-S01,52,Pays de la Loire,00-14 ans,8228.980322,4922.2797927,45372.2334
2024-01-08,2024-S02,52,Pays de la Loire,00-14 ans,6425.5319149,3915.6626506,41539.838854
2024-01-15,2024-S03,52,Pays de la Loire,15-64 ans,1055.4885404,625.86926287,15812.65012
2024-01-22,2024-S04,52,Pays de la Loire,15-64 ans,1187.446989,1009.4637224,15586.034913
2024-02-05,2024-S06,52,Pays de la Loire,Tous âges,2399.8270395,1153.9470233,24714.573539
2024-02-12,2024-S07,52,Pays de la Loire,Tous âges,2439.1988555,1206.3991608,25519.352723
2024-02-19,2024-S08,52,Pays de la Loire,15-64 ans,1340.6822583,730.41168659,19022.403259
2021-02-15,2021-S07,24,Centre-Val de Loire,65 ans ou plus,260.51358392,108.34236186,4166.6666667
2024-02-19,2024-S08,52,Pays de la Loire,Tous âges,2784.7714961,742.98293891,24827.739498
2021-02-22,2021-S08,24,Centre-Val de Loire,00-14 ans,15530.497181,7471.2643678,52575.957728
2024-02-26,2024-S09,52,Pays de la Loire,00-14 ans,9952.194698,5500.0,47129.62963
2021-03-08,2021-S10,24,Centre-Val de Loire,15-64 ans,1004.358537,0.0,13865.546218
2024-02-26,2024-S09,52,Pays de la Loire,15-64 ans,1525.8939581,1047.8061559,20647.419073
2021-03-15,2021-S11,24,Centre-Val de Loire,15-64 ans,1153.6444678,559.44055944,13515.228426
2024-03-04,2024-S10,52,Pays de la Loire,00-14 ans,7954.0621012,4594.5945946,44157.187177
2021-03-15,2021-S11,24,Centre-Val de Loire,Tous âges,3084.2340663,852.42408098,21296.296296
2024-03-04,2024-S10,52,Pays de la Loire,65 ans ou plus,411.97473222,0.0,5350.7728894
2021-03-22,2021-S12,24,Centre-Val de Loire,Tous âges,3446.3642243,1333.3333333,25602.96846
2024-03-04,2024-S10,52,Pays de la Loire,Tous âges,2387.3517787,791.05291871,25090.909091
2021-03-29,2021-S13,24,Centre-Val de Loire,00-14 ans,12050.572896,6584.3621399,50997.782705
2024-03-11,2024-S11,52,Pays de la Loire,00-14 ans,6420.1680672,3198.2942431,42273.180459
2021-03-29,2021-S13,24,Centre-Val de Loire,65 ans ou plus,218.26118589,99.403578529,5319.1489362
2024-03-11,2024-S11,52,Pays de la Loire,65 ans ou plus,332.22591362,223.71364653,5006.7658999
2021-04-05,2021-S14,24,Centre-Val de Loire,15-64 ans,991.42040038,275.10316369,16044.776119
2024-03-18,2024-S12,52,Pays de la Loire,00-14 ans,5942.8950863,3521.1267606,45586.97515
2021-04-12,2021-S15,24,Centre-Val de Loire,65 ans ou plus,74.710496825,101.31712259,4362.4161074
2024-03-18,2024-S12,52,Pays de la Loire,15-64 ans,1427.1722401,1086.2619808,19354.83871
2021-04-12,2021-S15,24,Centre-Val de Loire,Tous âges,2227.6029056,507.35667174,17479.139218
2024-03-25,2024-S13,52,Pays de la Loire,15-64 ans,1114.0819964,915.63113146,22141.638225
2021-04-19,2021-S16,24,Centre-Val de Loire,Tous âges,1620.653915,504.7955578,15285.204991
2021-05-03,2021-S18,24,Centre-Val de Loire,15-64 ans,901.52565881,266.31158455,10773.298083
2021-05-17,2021-S20,24,Centre-Val de Loire,00-14 ans,8632.3957323,4109.5890411,47096.774194
2021-05-17,2021-S20,24,Centre-Val de Loire,15-64 ans,1174.5513866,425.53191489,14359.861592
2021-05-17,2021-S20,24,Centre-Val de Loire,Tous âges,2321.9954649,598.47660501,20763.18743
2021-05-24,2021-S21,24,Centre-Val de Loire,15-64 ans,996.40640314,887.5739645,15478.366849
2021-05-31,2021-S22,24,Centre-Val de Loire,15-64 ans,990.55873704,1123.5955056,12083.333333
2021-06-07,2021-S23,24,Centre-Val de Loire,00-14 ans,8567.1191554,2264.1509434,36338.797814
2021-06-07,2021-S23,24,Centre-Val de Loire,15-64 ans,985.65009422,389.61038961,11218.920558
2021-06-14,2021-S24,24,Centre-Val de Loire,65 ans ou plus,292.8734136,94.428706327,3691.2751678
2021-06-28,2021-S26,24,Centre-Val de Loire,00-14 ans,11192.538308,3921.5686275,51242.236025
2021-06-28,2021-S26,24,Centre-Val de Loire,Tous âges,3445.2716617,705.28967254,23272.867619
2021-07-05,2021-S27,24,Centre-Val de Loire,00-14 ans,14134.649277,3643.7246964,45937.961595
2021-07-05,2021-S27,24,Centre-Val de Loire,65 ans ou plus,251.43678161,105.59662091,2919.7080292
2021-07-12,2021-S28,24,Centre-Val de Loire,00-14 ans,14069.017823,2857.1428571,50075.18797
2024-07-08,2024-S28,52,Pays de la Loire,00-14 ans,7396.8705548,4444.4444444,44013.68301
2024-07-22,2024-S30,52,Pays de la Loire,Tous âges,2222.3902033,791.4075749,19140.522014
2024-08-19,2024-S34,52,Pays de la Loire,15-64 ans,1536.6074119,1183.4319527,15772.432932
2024-08-26,2024-S35,52,Pays de la Loire,00-14 ans,4161.4648356,1492.5373134,38501.29199
2024-08-26,2024-S35,52,Pays de la Loire,Tous âges,1585.8136083,523.99338114,18225.93691
2024-09-09,2024-S37,52,Pays de la Loire,15-64 ans,1223.5153685,538.35800808,19239.474876
2024-09-09,2024-S37,52,Pays de la Loire,65 ans ou plus,338.69602032,174.52006981,3556.7715458
2024-09-16,2024-S38,52,Pays de la Loire,00-14 ans,8734.746307,5381.1659193,51402.714932
2024-09-16,2024-S38,52,Pays de la Loire,15-64 ans,956.86946587,687.5,22438.611346
2020-06-29,2020-S27,53,Bretagne,00-14 ans,3171.3344316,1777.7777778,41309.255079
2020-07-13,2020-S29,53,Bretagne,15-64 ans,1072.8259498,329.4892916,16694.124108
2020-08-10,2020-S33,53,Bretagne,65 ans ou plus,149.58863126,61.538461538,2435.530086
2020-08-10,2020-S33,53,Bretagne,Tous âges,1403.3229629,283.82213813,15237.166992
2020-08-31,2020-S36,53,Bretagne,65 ans ou plus,262.60504202,0.0,2745.0980392
2020-09-07,2020-S37,53,Bretagne,00-14 ans,7366.4825046,2816.9014085,56924.384027
2020-09-14,2020-S38,53,Bretagne,15-64 ans,911.54191809,514.13881748,21147.540984
2024-07-29,2024-S31,27,Bourgogne et Franche-Comté,Tous âges,3883.4951456,853.13833029,23059.866962
2024-08-19,2024-S34,27,Bourgogne et Franche-Comté,15-64 ans,2537.1604305,911.35045568,20615.563298
2024-08-19,2024-S34,27,Bourgogne et Franche-Comté,Tous âges,3674.0146961,778.90952666,23701.423624
2024-08-26,2024-S35,27,Bourgogne et Franche-Comté,00-14 ans,11391.49243,3370.7865169,45911.047346
2024-09-09,2024-S37,27,Bourgogne et Franche-Comté,15-64 ans,1800.9727882,775.86206897,24082.453494
2024-09-16,2024-S38,27,Bourgogne et Franche-Comté,15-64 ans,2300.6504457,832.63946711,28689.275894
2024-09-16,2024-S38,27,Bourgogne et Franche-Comté,Tous âges,5606.7449563,1044.6075663,37211.267606
2024-09-23,2024-S39,27,Bourgogne et Franche-Comté,65 ans ou plus,411.99359121,213.78941742,12996.389892
2024-09-30,2024-S40,27,Bourgogne et Franche-Comté,15-64 ans,2344.2396891,577.08161583,29214.929215
2024-09-30,2024-S40,27,Bourgogne et Franche-Comté,65 ans ou plus,462.75892464,240.96385542,10122.699387
2024-10-07,2024-S41,27,Bourgogne et Franche-Comté,65 ans ou plus,464.80743692,293.82957884,9455.5873926
2024-10-14,2024-S42,27,Bourgogne et Franche-Comté,65 ans ou plus,446.72771945,147.27540501,15360.501567
2024-10-21,2024-S43,27,Bourgogne et Franche-Comté,Tous âges,5108.6056437,1292.3607122,34620.024125
2024-10-28,2024-S44,27,Bourgogne et Franche-Comté,00-14 ans,17906.976744,6451.6129032,57884.028484
2024-11-04,2024-S45,27,Bourgogne et Franche-Comté,15-64 ans,1886.7924528,405.51500406,24592.521572
2024-11-04,2024-S45,27,Bourgogne et Franche-Comté,65 ans ou plus,371.92003719,159.82951518,11560.693642
2024-11-11,2024-S46,27,Bourgogne et Franche-Comté,00-14 ans,17027.109351,4934.2105263,58073.148974
2024-11-11,2024-S46,27,Bourgogne et Franche-Comté,65 ans ou plus,310.55900621,55.40166205,9239.1304348
2021-07-12,2021-S28,24,Centre-Val de Loire,65 ans ou plus,606.67340748,96.899224806,4687.5
2021-07-19,2021-S29,24,Centre-Val de Loire,Tous âges,3709.0098695,498.75311721,21313.45689
2021-08-02,2021-S31,24,Centre-Val de Loire,Tous âges,3099.451981,626.78062678,17153.996101
2021-08-09,2021-S32,24,Centre-Val de Loire,Tous âges,2771.3420068,480.76923077,17404.580153
2021-08-16,2021-S33,24,Centre-Val de Loire,00-14 ans,8209.3134902,3960.3960396,42930.59126
2021-08-23,2021-S34,24,Centre-Val de Loire,00-14 ans,7122.0930233,1724.137931,41687.344913
2021-08-23,2021-S34,24,Centre-Val de Loire,15-64 ans,1619.4994274,147.92899408,16514.745308
2021-08-23,2021-S34,24,Centre-Val de Loire,Tous âges,2383.8011965,227.53128555,19152.276295
2021-08-30,2021-S35,24,Centre-Val de Loire,00-14 ans,6079.5708538,2577.3195876,33409.090909
2021-08-30,2021-S35,24,Centre-Val de Loire,15-64 ans,1631.8124208,1030.9278351,16831.683168
2021-08-30,2021-S35,24,Centre-Val de Loire,Tous âges,2206.7160925,805.15297907,18282.022045
2021-09-06,2021-S36,24,Centre-Val de Loire,15-64 ans,1577.2870662,1137.9800853,18578.352181
2021-09-13,2021-S37,24,Centre-Val de Loire,65 ans ou plus,252.79884435,0.0,5050.5050505
2021-09-20,2021-S38,24,Centre-Val de Loire,Tous âges,4349.1438097,863.38242763,34706.867672
2021-09-27,2021-S39,24,Centre-Val de Loire,Tous âges,5081.2699377,1037.037037,39620.576432
2021-10-04,2021-S40,24,Centre-Val de Loire,Tous âges,5745.6664674,1600.8004002,40182.218033
2021-10-11,2021-S41,24,Centre-Val de Loire,00-14 ans,17899.031107,7526.8817204,58642.629905
2021-10-25,2021-S43,24,Centre-Val de Loire,00-14 ans,21468.103699,6168.8311688,63882.352941
2021-10-25,2021-S43,24,Centre-Val de Loire,15-64 ans,2283.9506173,1920.2363368,36151.761518
2021-11-01,2021-S44,24,Centre-Val de Loire,15-64 ans,2518.8916877,1129.0322581,32797.093928
2021-11-01,2021-S44,24,Centre-Val de Loire,65 ans ou plus,386.1003861,195.50342131,16334.661355
2021-11-01,2021-S44,24,Centre-Val de Loire,Tous âges,5848.8653201,1500.2586653,37402.34375
2021-11-15,2021-S46,24,Centre-Val de Loire,65 ans ou plus,473.03689688,180.34265104,10857.142857
2021-11-22,2021-S47,24,Centre-Val de Loire,00-14 ans,19261.146497,5596.107056,58413.926499
2021-11-29,2021-S48,24,Centre-Val de Loire,00-14 ans,21947.409529,8554.5722714,59215.328467
2021-11-29,2021-S48,24,Centre-Val de Loire,65 ans ou plus,440.80604534,173.16017316,12562.81407
2024-11-18,2024-S47,27,Bourgogne et Franche-Comté,65 ans ou plus,336.77593175,152.12981744,12048.192771
2024-11-25,2024-S48,27,Bourgogne et Franche-Comté,00-14 ans,21074.927191,5063.2911392,62704.918033
2024-11-25,2024-S48,27,Bourgogne et Franche-Comté,15-64 ans,2156.9878749,1174.4966443,28121.720881
2024-12-02,2024-S49,27,Bourgogne et Franche-Comté,15-64 ans,2105.54371,778.5467128,28900.37594
2020-11-02,2020-S45,53,Bretagne,65 ans ou plus,31.446540881,0.0,1814.516129
2024-12-16,2024-S51,27,Bourgogne et Franche-Comté,00-14 ans,28420.384859,6442.5770308,52343.75
2020-11-09,2020-S46,53,Bretagne,00-14 ans,5365.4024052,3652.9680365,39688.715953
2024-12-16,2024-S51,27,Bourgogne et Franche-Comté,15-64 ans,2890.3951912,1307.7593723,26480.990274
2020-11-16,2020-S47,53,Bretagne,15-64 ans,794.94128275,567.64427625,10413.354531
2024-12-16,2024-S51,27,Bourgogne et Franche-Comté,65 ans ou plus,623.86798149,0.0,10843.373494
2020-11-16,2020-S47,53,Bretagne,Tous âges,1466.0069635,471.52702213,15430.131998
2024-12-16,2024-S51,27,Bourgogne et Franche-Comté,Tous âges,9139.6928698,1030.9278351,34842.615012
2020-11-23,2020-S48,53,Bretagne,00-14 ans,3757.4722459,2551.0204082,38911.290323
2024-12-23,2024-S52,27,Bourgogne et Franche-Comté,00-14 ans,32404.031739,6913.5802469,54962.354552
2020-11-23,2020-S48,53,Bretagne,Tous âges,1103.7920598,394.1239699,15151.515152
2024-12-23,2024-S52,27,Bourgogne et Franche-Comté,15-64 ans,4032.4692328,819.67213115,30159.453303
2020-11-30,2020-S49,53,Bretagne,00-14 ans,3817.1327119,3431.372549,42293.233083
2024-12-23,2024-S52,27,Bourgogne et Franche-Comté,65 ans ou plus,860.13462977,226.44927536,15913.978495
2020-11-30,2020-S49,53,Bretagne,15-64 ans,619.03077467,386.47342995,10794.47323
2019-12-30,2020-S01,28,Normandie,Tous âges,5333.5760444,1003.6978341,33176.716262
2020-12-07,2020-S50,53,Bretagne,Tous âges,1204.6119429,389.5184136,17677.642981
2020-01-06,2020-S02,28,Normandie,15-64 ans,2360.0240819,306.74846626,26194.242328
2020-12-14,2020-S51,53,Bretagne,00-14 ans,4855.233853,3465.3465347,45794.392523
2020-01-06,2020-S02,28,Normandie,Tous âges,4430.3797468,641.50943396,29392.54133
2020-12-14,2020-S51,53,Bretagne,15-64 ans,594.09400664,406.91759919,11209.439528
2020-01-13,2020-S03,28,Normandie,15-64 ans,2245.2098272,585.9375,26019.48755
2020-12-21,2020-S52,53,Bretagne,00-14 ans,7039.1061453,5472.6368159,48686.514886
2020-01-13,2020-S03,28,Normandie,Tous âges,4743.1324698,1070.3363914,32085.346216
2020-12-21,2020-S52,53,Bretagne,65 ans ou plus,85.518814139,0.0,3614.4578313
2020-01-27,2020-S05,28,Normandie,65 ans ou plus,270.34333604,70.175438596,10392.6097
2020-12-21,2020-S52,53,Bretagne,Tous âges,1486.0848419,529.47405577,18791.208791
2020-02-03,2020-S06,28,Normandie,Tous âges,5311.2994695,1038.0622837,38199.035197
2021-01-04,2021-S01,53,Bretagne,15-64 ans,620.22900763,83.125519534,10445.682451
2020-02-10,2020-S07,28,Normandie,00-14 ans,15636.792453,5725.1908397,55286.446204
2021-01-04,2021-S01,53,Bretagne,Tous âges,911.14336397,265.72187777,15002.072109
2020-02-10,2020-S07,28,Normandie,Tous âges,5621.9871032,763.35877863,37529.691211
2021-01-18,2021-S03,53,Bretagne,65 ans ou plus,225.03516174,0.0,1685.3932584
2020-02-17,2020-S08,28,Normandie,00-14 ans,16555.716353,2681.9923372,56839.622642
2021-01-25,2021-S04,53,Bretagne,65 ans ou plus,140.40999719,108.99182561,1876.1726079
2020-02-24,2020-S09,28,Normandie,15-64 ans,2681.7133843,507.09939148,29490.708878
2021-02-01,2021-S05,53,Bretagne,00-14 ans,6932.4090121,5000.0,48452.380952
2020-02-24,2020-S09,28,Normandie,Tous âges,4676.3808878,801.28205128,33075.151769
2021-02-01,2021-S05,53,Bretagne,15-64 ans,733.45817728,342.46575342,12790.697674
2020-03-02,2020-S10,28,Normandie,15-64 ans,2081.3397129,674.37379576,28276.573787
2021-02-08,2021-S06,53,Bretagne,00-14 ans,8346.6453674,5777.7777778,51787.648971
2020-03-02,2020-S10,28,Normandie,Tous âges,4076.8782761,558.65921788,33192.478344
2021-02-08,2021-S06,53,Bretagne,Tous âges,1990.2836546,558.49500294,24895.251397
2020-03-09,2020-S11,28,Normandie,65 ans ou plus,488.28125,330.5785124,9414.7582697
2021-02-15,2021-S07,53,Bretagne,65 ans ou plus,130.34410845,100.50251256,3242.3208191
2020-03-09,2020-S11,28,Normandie,Tous âges,5158.3525894,844.59459459,38053.830228
2021-02-22,2021-S08,53,Bretagne,00-14 ans,9440.2985075,3649.6350365,53326.180258
2020-03-23,2020-S13,28,Normandie,65 ans ou plus,183.82352941,189.93352327,4189.9441341
2021-02-22,2021-S08,53,Bretagne,15-64 ans,695.47203315,242.13075061,12728.45953
2020-03-30,2020-S14,28,Normandie,15-64 ans,1231.9456245,230.94688222,15099.7151
2021-03-01,2021-S09,53,Bretagne,15-64 ans,767.64098022,461.89376443,14932.432432
2020-04-06,2020-S15,28,Normandie,15-64 ans,1051.5463918,221.97558269,10592.885375
2021-03-01,2021-S09,53,Bretagne,65 ans ou plus,187.1657754,52.273915316,4006.9686411
2020-04-06,2020-S15,28,Normandie,65 ans ou plus,191.71779141,79.744816587,3430.0791557
2021-03-08,2021-S10,53,Bretagne,15-64 ans,711.38211382,535.57765876,11697.09263
2020-04-13,2020-S16,28,Normandie,00-14 ans,4950.4950495,781.25,25856.697819
2021-03-22,2021-S12,53,Bretagne,00-14 ans,6951.8716578,4021.4477212,52312.435766
2021-03-22,2021-S12,53,Bretagne,Tous âges,2115.279299,742.57425743,23822.341857
2021-03-29,2021-S13,53,Bretagne,15-64 ans,749.86609534,501.07372942,15499.660095
2021-03-29,2021-S13,53,Bretagne,Tous âges,2165.4311354,557.91710946,25536.126691
2021-04-05,2021-S14,53,Bretagne,65 ans ou plus,185.43046358,54.466230937,3980.8917197
2021-04-05,2021-S14,53,Bretagne,Tous âges,2383.5961211,413.2231405,22365.655959
2021-04-19,2021-S16,53,Bretagne,65 ans ou plus,152.47776366,101.7293998,2521.0084034
2021-05-03,2021-S18,53,Bretagne,65 ans ou plus,128.17226352,52.882072977,1592.920354
2021-05-03,2021-S18,53,Bretagne,Tous âges,1116.0868068,283.84899234,14446.793517
2021-05-17,2021-S20,53,Bretagne,00-14 ans,5532.2966507,2166.0649819,48011.782032
2021-05-17,2021-S20,53,Bretagne,Tous âges,1515.8415197,273.14941273,18700.072622
2021-05-24,2021-S21,53,Bretagne,65 ans ou plus,172.45627002,151.82186235,2226.0273973
2021-05-31,2021-S22,53,Bretagne,15-64 ans,510.91500232,268.99798252,10439.921208
2021-06-07,2021-S23,53,Bretagne,15-64 ans,653.96324276,590.16393443,11550.940947
2021-12-13,2021-S50,24,Centre-Val de Loire,00-14 ans,20765.790945,7282.9131653,58371.877891
2021-12-13,2021-S50,24,Centre-Val de Loire,65 ans ou plus,407.05563094,90.826521344,13043.478261
2021-12-20,2021-S51,24,Centre-Val de Loire,Tous âges,7352.2064946,1307.8000934,36616.776888
2021-12-27,2021-S52,24,Centre-Val de Loire,00-14 ans,20627.479264,5944.0559441,53627.311522
2021-12-27,2021-S52,24,Centre-Val de Loire,15-64 ans,2168.2188591,257.06940874,28056.823947
2021-12-27,2021-S52,24,Centre-Val de Loire,65 ans ou plus,539.8920216,85.034013605,18012.42236
2022-01-03,2022-S01,24,Centre-Val de Loire,65 ans ou plus,235.29411765,90.826521344,14601.769912
2022-01-17,2022-S03,24,Centre-Val de Loire,15-64 ans,1254.3664655,443.78698225,21463.152232
2022-01-17,2022-S03,24,Centre-Val de Loire,Tous âges,3822.0241043,957.59233926,28371.592539
2022-01-24,2022-S04,24,Centre-Val de Loire,15-64 ans,1011.9317324,640.20486556,19478.357381
2022-01-31,2022-S05,24,Centre-Val de Loire,00-14 ans,12317.251462,3900.7092199,46239.554318
2022-01-31,2022-S05,24,Centre-Val de Loire,Tous âges,3499.6759559,889.51310861,24392.81943
2022-02-07,2022-S06,24,Centre-Val de Loire,00-14 ans,13336.19211,4477.6119403,46293.494705
2022-02-14,2022-S07,24,Centre-Val de Loire,15-64 ans,1472.2722068,700.28011204,15971.394517
2022-02-14,2022-S07,24,Centre-Val de Loire,65 ans ou plus,485.4368932,0.0,6132.0754717
2022-02-21,2022-S08,24,Centre-Val de Loire,00-14 ans,9030.7043949,3194.8881789,45861.297539
2022-02-21,2022-S08,24,Centre-Val de Loire,Tous âges,2988.6293792,712.25071225,25120.772947
2022-02-28,2022-S09,24,Centre-Val de Loire,00-14 ans,11213.282248,3835.6164384,45102.505695
2022-02-28,2022-S09,24,Centre-Val de Loire,15-64 ans,1320.0352009,678.42605156,21847.246892
2022-03-07,2022-S10,24,Centre-Val de Loire,65 ans ou plus,408.29145729,177.46228926,8653.8461538
2022-03-14,2022-S11,24,Centre-Val de Loire,65 ans ou plus,306.27871363,87.336244541,7027.027027
2022-03-21,2022-S12,24,Centre-Val de Loire,65 ans ou plus,242.57125531,84.602368866,8000.0
2022-03-21,2022-S12,24,Centre-Val de Loire,Tous âges,5526.4502939,1343.7364543,32429.846939
2022-03-28,2022-S13,24,Centre-Val de Loire,00-14 ans,15393.258427,7471.2643678,46632.782719
2022-03-28,2022-S13,24,Centre-Val de Loire,15-64 ans,1909.1698004,832.17753121,20511.140236
2022-04-04,2022-S14,24,Centre-Val de Loire,15-64 ans,1659.4292804,467.28971963,24602.026049
2022-04-11,2022-S15,24,Centre-Val de Loire,00-14 ans,15797.101449,4573.1707317,56167.979003
2022-04-11,2022-S15,24,Centre-Val de Loire,15-64 ans,1751.497006,932.09054594,20791.075051
2022-04-18,2022-S16,24,Centre-Val de Loire,65 ans ou plus,312.20730565,179.37219731,12643.678161
2022-04-25,2022-S17,24,Centre-Val de Loire,65 ans ou plus,411.52263374,84.175084175,5042.0168067
2022-04-25,2022-S17,24,Centre-Val de Loire,Tous âges,3059.9755202,707.96460177,26360.153257
2020-04-13,2020-S16,28,Normandie,65 ans ou plus,312.74433151,0.0,3095.2380952
2020-04-20,2020-S17,28,Normandie,15-64 ans,1507.6300791,906.00226501,9917.3553719
2020-04-27,2020-S18,28,Normandie,65 ans ou plus,213.5991456,80.64516129,1327.4336283
2020-05-04,2020-S19,28,Normandie,65 ans ou plus,198.80715706,82.236842105,2208.8353414
2020-05-11,2020-S20,28,Normandie,15-64 ans,983.19061212,431.96544276,8289.374529
2020-05-18,2020-S21,28,Normandie,65 ans ou plus,367.87247088,232.37800155,1972.3865878
2020-05-25,2020-S22,28,Normandie,65 ans ou plus,201.96191575,0.0,1486.1995754
2020-06-01,2020-S23,28,Normandie,Tous âges,1392.164321,280.56112224,8867.8583947
2020-06-08,2020-S24,28,Normandie,15-64 ans,756.84601624,555.55555556,8046.7229072
2020-06-08,2020-S24,28,Normandie,65 ans ou plus,117.8550383,0.0,2653.0612245
