1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour allergie,Taux d'hospitalisations après passages aux urgences pour allergie,Taux d'actes médicaux SOS médecins pour allergie
2021-03-22,2021-S12,02,Martinique,Tous âges,,,772.2007722
2021-03-29,2021-S13,02,Martinique,15-64 ans,,,1506.0240964
2021-04-05,2021-S14,02,Martinique,00-14 ans,,,657.89473684
2021-04-05,2021-S14,02,Martinique,Tous âges,,,662.25165563
2021-04-19,2021-S16,02,Martinique,00-14 ans,,,1898.7341772
2021-04-26,2021-S17,02,Martinique,00-14 ans,,,1851.8518519
2021-05-03,2021-S18,02,Martinique,00-14 ans,,,2150.5376344
2021-05-03,2021-S18,02,Martinique,65 ans ou plus,,,3301.8867925
2021-05-03,2021-S18,02,Martinique,Tous âges,,,2094.972067
2021-05-10,2021-S19,02,Martinique,00-14 ans,,,2083.3333333
2021-05-10,2021-S19,02,Martinique,15-64 ans,,,4573.1707317
2021-05-10,2021-S19,02,Martinique,Tous âges,,,2702.7027027
2021-05-24,2021-S21,02,Martinique,Tous âges,,,1689.7081413
2021-06-14,2021-S24,02,Martinique,00-14 ans,,,3225.8064516
2021-06-21,2021-S25,02,Martinique,00-14 ans,,,1851.8518519
2021-06-21,2021-S25,02,Martinique,Tous âges,,,1508.9163237
2021-06-28,2021-S26,02,Martinique,00-14 ans,,,1307.1895425
2021-07-05,2021-S27,02,Martinique,65 ans ou plus,,,921.65898618
2021-07-12,2021-S28,02,Martinique,00-14 ans,,,1470.5882353
2021-07-12,2021-S28,02,Martinique,15-64 ans,,,442.47787611
2021-07-12,2021-S28,02,Martinique,65 ans ou plus,,,413.2231405
2021-07-19,2021-S29,02,Martinique,Tous âges,,,1504.6296296
2021-07-26,2021-S30,02,Martinique,00-14 ans,,,4672.8971963
2021-07-26,2021-S30,02,Martinique,15-64 ans,,,1039.5010395
2021-07-26,2021-S30,02,Martinique,Tous âges,,,1291.0798122
2021-08-09,2021-S32,02,Martinique,65 ans ou plus,,,645.16129032
2021-08-16,2021-S33,02,Martinique,15-64 ans,,,795.22862823
2021-08-16,2021-S33,02,Martinique,Tous âges,,,1104.9723757
2021-08-23,2021-S34,02,Martinique,65 ans ou plus,,,604.22960725
2021-08-23,2021-S34,02,Martinique,Tous âges,,,1142.8571429
2021-08-30,2021-S35,02,Martinique,15-64 ans,,,449.43820225
2021-08-30,2021-S35,02,Martinique,Tous âges,,,369.00369004
2021-09-06,2021-S36,02,Martinique,00-14 ans,,,3797.4683544
2021-09-13,2021-S37,02,Martinique,00-14 ans,,,1176.4705882
2021-09-20,2021-S38,02,Martinique,15-64 ans,,,1179.9410029
2021-09-27,2021-S39,02,Martinique,00-14 ans,,,6603.7735849
2021-09-27,2021-S39,02,Martinique,15-64 ans,,,546.44808743
2021-10-04,2021-S40,02,Martinique,65 ans ou plus,,,418.41004184
2021-10-04,2021-S40,02,Martinique,Tous âges,,,1699.3464052
2021-10-11,2021-S41,02,Martinique,15-64 ans,,,1791.0447761
2021-10-11,2021-S41,02,Martinique,65 ans ou plus,,,427.35042735
2021-10-18,2021-S42,02,Martinique,65 ans ou plus,,,425.53191489
2021-11-01,2021-S44,02,Martinique,00-14 ans,,,598.80239521
2021-11-01,2021-S44,02,Martinique,15-64 ans,,,1955.99022
2021-11-08,2021-S45,02,Martinique,00-14 ans,,,0.0
2021-11-15,2021-S46,02,Martinique,15-64 ans,,,783.28981723
2021-11-15,2021-S46,02,Martinique,Tous âges,,,1028.5714286
2021-11-22,2021-S47,02,Martinique,00-14 ans,,,1990.0497512
2021-11-22,2021-S47,02,Martinique,65 ans ou plus,,,1047.1204188
2021-11-29,2021-S48,02,Martinique,00-14 ans,,,2941.1764706
2021-12-06,2021-S49,02,Martinique,Tous âges,,,1463.4146341
2021-12-13,2021-S50,02,Martinique,15-64 ans,,,956.93779904
2021-12-20,2021-S51,02,Martinique,15-64 ans,,,1020.4081633
2021-12-27,2021-S52,02,Martinique,15-64 ans,,,1273.8853503
2021-12-27,2021-S52,02,Martinique,Tous âges,,,1061.3207547
2022-01-03,2022-S01,02,Martinique,00-14 ans,,,896.86098655
2022-01-03,2022-S01,02,Martinique,Tous âges,,,1062.6992561
2022-01-10,2022-S02,02,Martinique,15-64 ans,,,554.52865065
2022-01-10,2022-S02,02,Martinique,Tous âges,,,1106.639839
2022-01-17,2022-S03,02,Martinique,15-64 ans,,,1045.2961672
2022-01-24,2022-S04,02,Martinique,00-14 ans,,,1158.3011583
2022-01-24,2022-S04,02,Martinique,15-64 ans,,,1500.9380863
2022-01-31,2022-S05,02,Martinique,15-64 ans,,,892.85714286
2022-02-07,2022-S06,02,Martinique,15-64 ans,,,1654.8463357
2022-02-21,2022-S08,02,Martinique,00-14 ans,,,
2022-02-21,2022-S08,02,Martinique,15-64 ans,,,
2022-02-28,2022-S09,02,Martinique,Tous âges,,,377.35849057
2024-10-21,2024-S43,01,Guadeloupe,15-64 ans,888.88888889,0.0,
2024-11-04,2024-S45,01,Guadeloupe,00-14 ans,1184.4331641,0.0,
2024-11-04,2024-S45,01,Guadeloupe,65 ans ou plus,269.54177898,0.0,
2024-11-11,2024-S46,01,Guadeloupe,Tous âges,696.45966338,0.0,
2024-12-09,2024-S50,01,Guadeloupe,15-64 ans,573.06590258,0.0,
2024-12-16,2024-S51,01,Guadeloupe,00-14 ans,391.38943249,0.0,
2024-12-16,2024-S51,01,Guadeloupe,65 ans ou plus,536.19302949,0.0,
2024-12-23,2024-S52,01,Guadeloupe,15-64 ans,672.04301075,0.0,
2020-01-06,2020-S02,02,Martinique,15-64 ans,,,623.7006237
2020-01-13,2020-S03,02,Martinique,15-64 ans,,,2073.7327189
2020-01-27,2020-S05,02,Martinique,15-64 ans,,,982.8009828
2020-02-03,2020-S06,02,Martinique,Tous âges,,,1569.0376569
2020-02-17,2020-S08,02,Martinique,15-64 ans,,,1550.3875969
2020-02-24,2020-S09,02,Martinique,65 ans ou plus,,,0.0
2020-03-09,2020-S11,02,Martinique,15-64 ans,,,1670.1461378
2020-03-09,2020-S11,02,Martinique,65 ans ou plus,,,442.47787611
2020-03-09,2020-S11,02,Martinique,Tous âges,,,1336.0739979
2020-03-16,2020-S12,02,Martinique,00-14 ans,,,1554.4041451
2020-03-16,2020-S12,02,Martinique,Tous âges,,,1111.1111111
2020-03-23,2020-S13,02,Martinique,15-64 ans,,,2820.5128205
2020-03-30,2020-S14,02,Martinique,00-14 ans,,,0.0
2020-04-06,2020-S15,02,Martinique,00-14 ans,,,1250.0
2020-04-13,2020-S16,02,Martinique,00-14 ans,,,3896.1038961
2020-04-13,2020-S16,02,Martinique,65 ans ou plus,,,1626.0162602
2020-04-20,2020-S17,02,Martinique,65 ans ou plus,,,1333.3333333
2020-04-20,2020-S17,02,Martinique,Tous âges,,,2291.3256956
2020-04-27,2020-S18,02,Martinique,00-14 ans,,,2739.7260274
2020-04-27,2020-S18,02,Martinique,15-64 ans,,,2491.1032028
2020-05-04,2020-S19,02,Martinique,Tous âges,,,1815.1815182
2020-05-11,2020-S20,02,Martinique,65 ans ou plus,,,1435.4066986
2020-05-18,2020-S21,02,Martinique,15-64 ans,,,1488.0952381
2020-05-25,2020-S22,02,Martinique,Tous âges,,,1263.8230648
2020-06-01,2020-S23,02,Martinique,15-64 ans,,,1453.4883721
2020-06-08,2020-S24,02,Martinique,00-14 ans,,,4054.0540541
2020-06-08,2020-S24,02,Martinique,15-64 ans,,,2923.9766082
2020-06-15,2020-S25,02,Martinique,00-14 ans,,,3703.7037037
2020-06-22,2020-S26,02,Martinique,00-14 ans,,,8988.7640449
2020-06-22,2020-S26,02,Martinique,65 ans ou plus,,,909.09090909
2020-06-29,2020-S27,02,Martinique,15-64 ans,,,2121.2121212
2020-06-29,2020-S27,02,Martinique,Tous âges,,,2283.1050228
2020-07-06,2020-S28,02,Martinique,00-14 ans,,,1010.1010101
2020-07-06,2020-S28,02,Martinique,15-64 ans,,,2253.5211268
2020-07-13,2020-S29,02,Martinique,00-14 ans,,,4761.9047619
2020-07-13,2020-S29,02,Martinique,15-64 ans,,,787.4015748
2020-07-13,2020-S29,02,Martinique,65 ans ou plus,,,450.45045045
2020-07-13,2020-S29,02,Martinique,Tous âges,,,1271.1864407
2020-07-20,2020-S30,02,Martinique,00-14 ans,,,4316.5467626
2020-07-27,2020-S31,02,Martinique,15-64 ans,,,1329.787234
2020-08-03,2020-S32,02,Martinique,00-14 ans,,,1796.4071856
2020-08-10,2020-S33,02,Martinique,65 ans ou plus,,,0.0
2020-08-10,2020-S33,02,Martinique,Tous âges,,,972.05346294
2020-08-17,2020-S34,02,Martinique,65 ans ou plus,,,0.0
2020-08-24,2020-S35,02,Martinique,15-64 ans,,,1008.0645161
2020-08-31,2020-S36,02,Martinique,15-64 ans,,,408.16326531
2020-09-21,2020-S39,02,Martinique,00-14 ans,,,0.0
2020-09-21,2020-S39,02,Martinique,15-64 ans,,,844.59459459
2020-10-05,2020-S41,02,Martinique,Tous âges,,,483.09178744
2020-10-19,2020-S43,02,Martinique,15-64 ans,,,808.08080808
2020-10-19,2020-S43,02,Martinique,Tous âges,,,548.84742042
2020-10-26,2020-S44,02,Martinique,00-14 ans,,,1298.7012987
2020-10-26,2020-S44,02,Martinique,Tous âges,,,622.66500623
2020-11-02,2020-S45,02,Martinique,15-64 ans,,,1207.2434608
2020-11-02,2020-S45,02,Martinique,65 ans ou plus,,,1041.6666667
2020-11-09,2020-S46,02,Martinique,65 ans ou plus,,,0.0
2020-11-16,2020-S47,02,Martinique,00-14 ans,,,1840.4907975
2020-11-16,2020-S47,02,Martinique,15-64 ans,,,1809.9547511
2020-11-30,2020-S49,02,Martinique,15-64 ans,,,1149.4252874
2020-11-30,2020-S49,02,Martinique,Tous âges,,,1260.5042017
2020-12-07,2020-S50,02,Martinique,15-64 ans,,,1055.408971
2020-12-07,2020-S50,02,Martinique,Tous âges,,,1303.7809648
2021-10-04,2021-S40,06,Mayotte,15-64 ans,838.57442348,0.0,
2021-10-18,2021-S42,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-11-08,2021-S45,06,Mayotte,15-64 ans,243.90243902,0.0,
2021-11-15,2021-S46,06,Mayotte,Tous âges,1008.8272383,0.0,
2021-12-06,2021-S49,06,Mayotte,15-64 ans,452.48868778,0.0,
2022-03-14,2022-S11,06,Mayotte,15-64 ans,564.97175141,0.0,
2022-03-14,2022-S11,06,Mayotte,Tous âges,782.99776286,0.0,
2022-04-04,2022-S14,06,Mayotte,15-64 ans,401.6064257,0.0,
2022-04-04,2022-S14,06,Mayotte,Tous âges,341.29692833,0.0,
2022-04-11,2022-S15,06,Mayotte,65 ans ou plus,3225.8064516,0.0,
2022-04-18,2022-S16,06,Mayotte,00-14 ans,578.03468208,0.0,
2022-04-18,2022-S16,06,Mayotte,Tous âges,641.02564103,0.0,
2022-04-25,2022-S17,06,Mayotte,15-64 ans,229.88505747,0.0,
2022-04-25,2022-S17,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-04-25,2022-S17,06,Mayotte,Tous âges,641.84852375,0.0,
2022-05-02,2022-S18,06,Mayotte,00-14 ans,651.46579805,0.0,
2022-05-02,2022-S18,06,Mayotte,15-64 ans,237.52969121,0.0,
2022-05-09,2022-S19,06,Mayotte,00-14 ans,335.5704698,0.0,
2022-05-09,2022-S19,06,Mayotte,15-64 ans,742.57425743,0.0,
2022-05-16,2022-S20,06,Mayotte,00-14 ans,699.3006993,0.0,
2022-05-16,2022-S20,06,Mayotte,15-64 ans,0.0,0.0,
2022-05-23,2022-S21,06,Mayotte,00-14 ans,317.46031746,0.0,
2022-06-06,2022-S23,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-06-20,2022-S25,06,Mayotte,15-64 ans,271.00271003,0.0,
2022-07-11,2022-S28,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-07-25,2022-S30,06,Mayotte,15-64 ans,810.81081081,0.0,
2022-08-15,2022-S33,06,Mayotte,00-14 ans,1214.5748988,0.0,
2022-08-15,2022-S33,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-08-29,2022-S35,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-09-19,2022-S38,06,Mayotte,15-64 ans,705.46737213,0.0,
2022-09-26,2022-S39,06,Mayotte,00-14 ans,0.0,0.0,
2022-10-10,2022-S41,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-11-07,2022-S45,06,Mayotte,Tous âges,346.02076125,0.0,
2022-11-14,2022-S46,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-11-28,2022-S48,06,Mayotte,00-14 ans,404.8582996,0.0,
2022-12-12,2022-S50,06,Mayotte,15-64 ans,656.81444992,0.0,
2022-12-26,2022-S52,06,Mayotte,65 ans ou plus,2083.3333333,5263.1578947,
2023-01-23,2023-S04,06,Mayotte,15-64 ans,607.28744939,0.0,
2023-01-30,2023-S05,06,Mayotte,Tous âges,399.6003996,0.0,
2023-02-06,2023-S06,06,Mayotte,15-64 ans,176.99115044,0.0,
2023-02-13,2023-S07,06,Mayotte,00-14 ans,1049.8687664,0.0,
2023-02-13,2023-S07,06,Mayotte,Tous âges,719.42446043,0.0,
2023-11-20,2023-S47,06,Mayotte,15-64 ans,190.47619048,0.0,
2023-11-20,2023-S47,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-11-27,2023-S48,06,Mayotte,Tous âges,225.47914318,0.0,
2023-12-04,2023-S49,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-12-04,2023-S49,06,Mayotte,Tous âges,225.98870056,0.0,
2021-07-19,2021-S29,06,Mayotte,15-64 ans,692.84064665,1851.8518519,
2021-07-19,2021-S29,06,Mayotte,Tous âges,392.67015707,943.39622642,
2021-07-26,2021-S30,06,Mayotte,Tous âges,248.75621891,0.0,
2021-08-02,2021-S31,06,Mayotte,00-14 ans,611.62079511,0.0,
2021-08-02,2021-S31,06,Mayotte,Tous âges,648.50843061,0.0,
2021-08-09,2021-S32,06,Mayotte,00-14 ans,869.56521739,0.0,
2021-08-23,2021-S34,06,Mayotte,00-14 ans,0.0,0.0,
2021-08-23,2021-S34,06,Mayotte,15-64 ans,714.28571429,0.0,
2021-08-23,2021-S34,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-08-30,2021-S35,06,Mayotte,00-14 ans,0.0,0.0,
2021-08-30,2021-S35,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-08-30,2021-S35,06,Mayotte,Tous âges,461.89376443,0.0,
2021-09-13,2021-S37,06,Mayotte,15-64 ans,699.3006993,0.0,
2021-09-13,2021-S37,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-09-27,2021-S39,06,Mayotte,15-64 ans,581.39534884,0.0,
2021-09-27,2021-S39,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-12-20,2021-S51,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-12-20,2021-S51,06,Mayotte,Tous âges,241.25452352,0.0,
2021-12-27,2021-S52,06,Mayotte,15-64 ans,468.38407494,0.0,
2022-01-10,2022-S02,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-01-17,2022-S03,06,Mayotte,00-14 ans,390.625,0.0,
2022-01-17,2022-S03,06,Mayotte,Tous âges,462.24961479,0.0,
2022-01-24,2022-S04,06,Mayotte,15-64 ans,735.29411765,0.0,
2022-01-31,2022-S05,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-01-31,2022-S05,06,Mayotte,Tous âges,129.87012987,793.65079365,
2022-02-07,2022-S06,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-02-21,2022-S08,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-02-28,2022-S09,06,Mayotte,15-64 ans,646.55172414,0.0,
2023-02-20,2023-S08,06,Mayotte,00-14 ans,726.39225182,0.0,
2023-02-27,2023-S09,06,Mayotte,00-14 ans,230.94688222,0.0,
2023-03-06,2023-S10,06,Mayotte,15-64 ans,631.91153239,0.0,
2023-03-13,2023-S11,06,Mayotte,Tous âges,531.44375554,0.0,
2023-03-20,2023-S12,06,Mayotte,00-14 ans,0.0,0.0,
2023-03-20,2023-S12,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-03-27,2023-S13,06,Mayotte,Tous âges,478.01147228,534.75935829,
2023-04-03,2023-S14,06,Mayotte,00-14 ans,0.0,0.0,
2023-04-03,2023-S14,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-04-10,2023-S15,06,Mayotte,00-14 ans,243.90243902,0.0,
2023-04-10,2023-S15,06,Mayotte,Tous âges,192.30769231,0.0,
2023-04-17,2023-S16,06,Mayotte,00-14 ans,530.50397878,0.0,
2023-04-17,2023-S16,06,Mayotte,Tous âges,508.1300813,0.0,
2023-04-24,2023-S17,06,Mayotte,Tous âges,210.30494217,0.0,
2023-05-08,2023-S19,06,Mayotte,Tous âges,232.01856148,0.0,
2023-05-15,2023-S20,06,Mayotte,Tous âges,410.25641026,740.74074074,
2023-05-22,2023-S21,06,Mayotte,Tous âges,715.99045346,0.0,
2023-05-29,2023-S22,06,Mayotte,Tous âges,351.49384886,0.0,
2023-06-12,2023-S24,06,Mayotte,00-14 ans,425.53191489,0.0,
2023-06-26,2023-S26,06,Mayotte,15-64 ans,751.87969925,0.0,
2023-06-26,2023-S26,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-06-26,2023-S26,06,Mayotte,Tous âges,631.57894737,0.0,
2023-07-03,2023-S27,06,Mayotte,00-14 ans,0.0,0.0,
2023-07-03,2023-S27,06,Mayotte,Tous âges,604.83870968,0.0,
2023-07-17,2023-S29,06,Mayotte,Tous âges,754.71698113,1265.8227848,
2023-07-24,2023-S30,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-07-31,2023-S31,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-08-21,2023-S34,06,Mayotte,15-64 ans,0.0,0.0,
2023-08-21,2023-S34,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-08-28,2023-S35,06,Mayotte,Tous âges,839.16083916,0.0,
2023-09-11,2023-S37,06,Mayotte,00-14 ans,751.87969925,0.0,
2023-09-11,2023-S37,06,Mayotte,15-64 ans,296.73590504,1818.1818182,
2023-09-11,2023-S37,06,Mayotte,Tous âges,482.31511254,925.92592593,
2023-09-18,2023-S38,06,Mayotte,15-64 ans,823.04526749,0.0,
2023-09-18,2023-S38,06,Mayotte,65 ans ou plus,3846.1538462,0.0,
2023-09-25,2023-S39,06,Mayotte,00-14 ans,588.23529412,0.0,
2023-09-25,2023-S39,06,Mayotte,15-64 ans,952.38095238,0.0,
2023-10-02,2023-S40,06,Mayotte,00-14 ans,0.0,0.0,
2023-10-02,2023-S40,06,Mayotte,Tous âges,207.9002079,0.0,
2023-10-09,2023-S41,06,Mayotte,00-14 ans,0.0,0.0,
2023-10-16,2023-S42,06,Mayotte,15-64 ans,0.0,0.0,
2023-10-16,2023-S42,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-10-16,2023-S42,06,Mayotte,Tous âges,0.0,0.0,
2023-10-23,2023-S43,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-10-30,2023-S44,06,Mayotte,15-64 ans,773.19587629,0.0,
2023-10-30,2023-S44,06,Mayotte,Tous âges,583.09037901,0.0,
2023-11-06,2023-S45,06,Mayotte,00-14 ans,621.11801242,0.0,
2023-11-06,2023-S45,06,Mayotte,15-64 ans,198.41269841,0.0,
2023-11-06,2023-S45,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-11-06,2023-S45,06,Mayotte,Tous âges,344.82758621,0.0,
2023-11-13,2023-S46,06,Mayotte,15-64 ans,437.63676149,0.0,
2023-11-13,2023-S46,06,Mayotte,Tous âges,326.44178455,0.0,
2022-04-18,2022-S16,11,Île-de-France,65 ans ou plus,343.40054592,75.872534143,1307.1895425
2022-05-02,2022-S18,11,Île-de-France,65 ans ou plus,392.19181745,127.25884449,1781.1704835
2022-06-20,2022-S25,11,Île-de-France,00-14 ans,1139.2580929,629.72292191,1966.0240504
2022-06-20,2022-S25,11,Île-de-France,65 ans ou plus,447.44692051,126.03982859,1100.4126547
2022-07-04,2022-S27,11,Île-de-France,00-14 ans,1011.2861772,767.45970837,1772.2640673
2022-07-25,2022-S30,11,Île-de-France,00-14 ans,1365.108746,722.39422085,2537.1511417
2022-07-25,2022-S30,11,Île-de-France,65 ans ou plus,404.04040404,107.44023637,887.37201365
2022-08-01,2022-S31,11,Île-de-France,65 ans ou plus,553.86319579,199.6007984,880.28169014
2022-08-15,2022-S33,11,Île-de-France,65 ans ou plus,580.51008755,144.55044811,943.39622642
2022-08-22,2022-S34,11,Île-de-France,15-64 ans,976.97521886,342.27039361,1298.7012987
2022-08-29,2022-S35,11,Île-de-France,15-64 ans,1025.3983278,374.43166622,1822.027005
2022-08-29,2022-S35,11,Île-de-France,65 ans ou plus,387.05835649,192.99696719,1346.5627215
2022-08-29,2022-S35,11,Île-de-France,Tous âges,991.59336557,375.10256711,1897.689769
2022-09-05,2022-S36,11,Île-de-France,15-64 ans,967.70800463,408.7889627,1679.2887718
2022-09-12,2022-S37,11,Île-de-France,65 ans ou plus,327.62332678,51.374261495,1168.2242991
2022-09-26,2022-S39,11,Île-de-France,Tous âges,763.83564756,321.41005702,1315.4111558
2022-10-03,2022-S40,11,Île-de-France,15-64 ans,909.27460093,319.82942431,1046.5280724
2022-10-03,2022-S40,11,Île-de-France,65 ans ou plus,225.4609872,89.706212155,1387.1374527
2022-10-03,2022-S40,11,Île-de-France,Tous âges,789.17089679,203.39672531,1267.8936605
2022-10-10,2022-S41,11,Île-de-France,00-14 ans,706.78855595,230.54755043,1511.8790497
2022-10-10,2022-S41,11,Île-de-France,65 ans ou plus,321.62295893,92.442801017,710.22727273
2022-10-24,2022-S43,11,Île-de-France,15-64 ans,807.63582966,406.1738424,953.02927161
2022-10-24,2022-S43,11,Île-de-France,Tous âges,709.59472495,209.4136418,1277.2067715
2022-10-31,2022-S44,11,Île-de-France,00-14 ans,750.14425851,312.5,1435.3229477
2022-10-31,2022-S44,11,Île-de-France,Tous âges,758.14463956,235.26895519,1304.170629
2022-01-03,2022-S01,04,Réunion,00-14 ans,800.0,684.93150685,
2022-01-10,2022-S02,04,Réunion,00-14 ans,718.3908046,0.0,
2022-01-10,2022-S02,04,Réunion,Tous âges,421.43287176,338.98305085,
2022-01-17,2022-S03,04,Réunion,65 ans ou plus,117.9245283,0.0,
2022-01-17,2022-S03,04,Réunion,Tous âges,439.31905546,99.601593625,
2022-01-31,2022-S05,04,Réunion,00-14 ans,1086.9565217,0.0,
2022-02-21,2022-S08,04,Réunion,00-14 ans,735.29411765,0.0,
2022-02-21,2022-S08,04,Réunion,Tous âges,540.70291379,449.43820225,
2022-02-28,2022-S09,04,Réunion,00-14 ans,1135.1909185,0.0,
2023-02-20,2023-S08,04,Réunion,Tous âges,551.84432181,239.52095808,
2023-02-27,2023-S09,04,Réunion,00-14 ans,521.37643379,0.0,
2023-02-27,2023-S09,04,Réunion,15-64 ans,462.48715313,230.41474654,
2023-02-27,2023-S09,04,Réunion,65 ans ou plus,311.52647975,0.0,
2023-03-13,2023-S11,04,Réunion,15-64 ans,682.05666317,475.05938242,
2023-03-13,2023-S11,04,Réunion,65 ans ou plus,460.82949309,335.5704698,
2023-03-20,2023-S12,04,Réunion,65 ans ou plus,328.94736842,352.11267606,
2023-03-20,2023-S12,04,Réunion,Tous âges,561.63168785,218.57923497,
2023-03-27,2023-S13,04,Réunion,00-14 ans,1001.2515645,0.0,
2023-03-27,2023-S13,04,Réunion,15-64 ans,405.88533739,213.2196162,
2023-03-27,2023-S13,04,Réunion,Tous âges,500.73637703,107.87486516,
2023-04-10,2023-S15,04,Réunion,00-14 ans,641.71122995,0.0,
2023-04-17,2023-S16,04,Réunion,Tous âges,809.60357342,357.14285714,
2023-05-01,2023-S18,04,Réunion,00-14 ans,1206.1403509,709.21985816,
2023-05-15,2023-S20,04,Réunion,15-64 ans,900.42372881,257.73195876,
2023-05-29,2023-S22,04,Réunion,15-64 ans,516.05504587,500.0,
2023-05-29,2023-S22,04,Réunion,65 ans ou plus,153.13935681,330.0330033,
2023-05-29,2023-S22,04,Réunion,Tous âges,476.49301144,365.40803898,
2023-06-05,2023-S23,04,Réunion,15-64 ans,556.11729019,691.24423963,
2023-06-05,2023-S23,04,Réunion,Tous âges,456.62100457,340.90909091,
2023-06-12,2023-S24,04,Réunion,00-14 ans,591.13300493,0.0,
2023-06-26,2023-S26,04,Réunion,15-64 ans,647.94816415,761.4213198,
2023-06-26,2023-S26,04,Réunion,65 ans ou plus,0.0,0.0,
2023-06-26,2023-S26,04,Réunion,Tous âges,561.79775281,352.94117647,
2023-07-03,2023-S27,04,Réunion,00-14 ans,665.18847007,694.44444444,
2023-07-03,2023-S27,04,Réunion,65 ans ou plus,135.68521031,280.11204482,
2023-07-03,2023-S27,04,Réunion,Tous âges,522.696011,316.12223393,
2023-07-10,2023-S28,04,Réunion,00-14 ans,764.33121019,0.0,
2023-07-17,2023-S29,04,Réunion,Tous âges,419.66426859,0.0,
2023-07-31,2023-S31,04,Réunion,15-64 ans,653.95095368,246.91358025,
2023-08-07,2023-S32,04,Réunion,00-14 ans,439.88269795,0.0,
2023-08-07,2023-S32,04,Réunion,65 ans ou plus,153.84615385,0.0,
2023-08-07,2023-S32,04,Réunion,Tous âges,610.5006105,117.64705882,
2023-08-21,2023-S34,04,Réunion,15-64 ans,902.81465746,699.3006993,
2023-09-04,2023-S36,04,Réunion,00-14 ans,648.74884152,1162.7906977,
2023-09-04,2023-S36,04,Réunion,Tous âges,369.78341257,406.09137056,
2023-09-11,2023-S37,04,Réunion,Tous âges,438.46828413,345.62211982,
2023-09-18,2023-S38,04,Réunion,00-14 ans,845.86466165,0.0,
2023-10-02,2023-S40,04,Réunion,65 ans ou plus,278.55153203,292.39766082,
2023-10-09,2023-S41,04,Réunion,Tous âges,435.83535109,197.6284585,
2023-10-16,2023-S42,04,Réunion,65 ans ou plus,0.0,0.0,
2023-10-16,2023-S42,04,Réunion,Tous âges,386.69760247,287.63183126,
2023-10-23,2023-S43,04,Réunion,00-14 ans,836.82008368,0.0,
2023-10-30,2023-S44,04,Réunion,00-14 ans,1375.2455796,0.0,
2023-10-30,2023-S44,04,Réunion,15-64 ans,352.11267606,447.42729306,
2023-10-30,2023-S44,04,Réunion,65 ans ou plus,136.98630137,0.0,
2023-11-06,2023-S45,04,Réunion,00-14 ans,405.67951318,0.0,
2023-11-13,2023-S46,04,Réunion,00-14 ans,287.08133971,0.0,
2023-11-13,2023-S46,04,Réunion,15-64 ans,439.238653,408.99795501,
2023-11-13,2023-S46,04,Réunion,65 ans ou plus,129.19896641,0.0,
2023-11-20,2023-S47,04,Réunion,65 ans ou plus,0.0,0.0,
2023-11-27,2023-S48,04,Réunion,Tous âges,655.24193548,205.76131687,
2023-12-04,2023-S49,04,Réunion,00-14 ans,678.29457364,0.0,
2023-12-11,2023-S50,04,Réunion,00-14 ans,1058.2010582,0.0,
2023-12-18,2023-S51,04,Réunion,15-64 ans,509.68399592,921.65898618,
2024-01-01,2024-S01,04,Réunion,00-14 ans,1184.6001974,1265.8227848,
2024-01-08,2024-S02,04,Réunion,00-14 ans,1501.1547344,0.0,
2024-01-15,2024-S03,04,Réunion,00-14 ans,700.28011204,0.0,
2024-01-15,2024-S03,04,Réunion,65 ans ou plus,399.46737683,292.39766082,
2024-01-15,2024-S03,04,Réunion,Tous âges,569.8005698,521.92066806,
2024-01-22,2024-S04,04,Réunion,Tous âges,562.09850107,215.05376344,
2024-01-29,2024-S05,04,Réunion,15-64 ans,338.00096572,205.33880903,
2024-01-29,2024-S05,04,Réunion,65 ans ou plus,0.0,0.0,
