1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour bronchite,Taux d'hospitalisations après passages aux urgences pour bronchite,Taux d'actes médicaux SOS médecins pour bronchite
2021-10-18,2021-S42,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,592.80169372,454.13260672,8611.4101184
2021-10-25,2021-S43,93,Provence-Alpes-Côte d'Azur,Tous âges,620.65957661,439.19430562,11280.487805
2021-11-08,2021-S45,93,Provence-Alpes-Côte d'Azur,05-14 ans,345.90107229,0.0,4274.611399
2021-11-15,2021-S46,93,Provence-Alpes-Côte d'Azur,00-04 ans,1390.7284768,0.0,10686.482661
2021-11-15,2021-S46,93,Provence-Alpes-Côte d'Azur,15-64 ans,496.66621309,239.61661342,6256.1738558
2021-11-15,2021-S46,93,Provence-Alpes-Côte d'Azur,Tous âges,639.04279547,282.56989887,7699.5305164
2021-11-22,2021-S47,93,Provence-Alpes-Côte d'Azur,00-04 ans,1180.952381,754.14781297,13215.339233
2021-11-29,2021-S48,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,489.34945308,407.92540793,8571.4285714
2021-12-06,2021-S49,93,Provence-Alpes-Côte d'Azur,15-64 ans,604.46050163,283.63047002,6382.2859004
2021-12-13,2021-S50,93,Provence-Alpes-Côte d'Azur,00-04 ans,1007.3614878,977.19869707,8134.6423562
2021-12-13,2021-S50,93,Provence-Alpes-Côte d'Azur,05-14 ans,689.42875903,425.53191489,7525.6556442
2021-12-13,2021-S50,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,503.94987742,453.12942509,8953.613808
2021-12-13,2021-S50,93,Provence-Alpes-Côte d'Azur,Tous âges,600.61056544,463.63372935,6876.6567909
2021-12-20,2021-S51,93,Provence-Alpes-Côte d'Azur,15-64 ans,494.481869,512.82051282,6438.4422111
2021-12-20,2021-S51,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,465.54934823,221.0555402,9215.3284672
2021-12-27,2021-S52,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,856.95451549,467.16130805,12455.261274
2022-01-03,2022-S01,93,Provence-Alpes-Côte d'Azur,Tous âges,541.98557147,418.4725751,4434.2507645
2022-01-10,2022-S02,93,Provence-Alpes-Côte d'Azur,05-14 ans,147.00477766,0.0,2784.503632
2022-01-10,2022-S02,93,Provence-Alpes-Côte d'Azur,Tous âges,409.05070755,394.35765206,3471.5821813
2022-01-17,2022-S03,93,Provence-Alpes-Côte d'Azur,05-14 ans,170.47391749,0.0,2883.5063437
2022-01-17,2022-S03,93,Provence-Alpes-Côte d'Azur,15-64 ans,386.6704162,274.50980392,3532.5189832
2022-01-17,2022-S03,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,347.52389227,285.22532801,5011.9331742
2022-01-24,2022-S04,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,289.89508559,223.90148335,5305.7553957
2022-01-31,2022-S05,93,Provence-Alpes-Côte d'Azur,05-14 ans,156.64160401,677.96610169,3451.6765286
2022-01-31,2022-S05,93,Provence-Alpes-Côte d'Azur,15-64 ans,386.91523039,341.29692833,2971.6105068
2022-01-31,2022-S05,93,Provence-Alpes-Côte d'Azur,Tous âges,427.06850457,446.69446099,3952.5176102
2022-02-14,2022-S07,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,458.26968477,475.05938242,5086.3723608
2022-02-21,2022-S08,93,Provence-Alpes-Côte d'Azur,05-14 ans,106.52463382,0.0,4301.0752688
2022-02-21,2022-S08,93,Provence-Alpes-Côte d'Azur,15-64 ans,296.73590504,208.33333333,3291.7865133
2022-02-28,2022-S09,93,Provence-Alpes-Côte d'Azur,15-64 ans,369.25601751,167.43407283,3458.4980237
2022-04-04,2022-S14,93,Provence-Alpes-Côte d'Azur,00-04 ans,414.33097733,775.19379845,4474.8858447
2022-04-04,2022-S14,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,536.57898181,391.60839161,7190.2654867
2022-04-11,2022-S15,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,479.88187523,193.37016575,7142.8571429
2022-04-25,2022-S17,93,Provence-Alpes-Côte d'Azur,15-64 ans,266.6146443,195.54165037,2832.5564719
2022-04-25,2022-S17,93,Provence-Alpes-Côte d'Azur,Tous âges,291.00260549,271.94440248,3518.5853482
2022-05-09,2022-S19,93,Provence-Alpes-Côte d'Azur,05-14 ans,386.59793814,0.0,3926.0969977
2022-05-09,2022-S19,93,Provence-Alpes-Côte d'Azur,15-64 ans,284.84495371,237.1541502,3541.8236624
2022-05-09,2022-S19,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,441.25758411,462.82011725,4540.7636739
2022-06-06,2022-S23,93,Provence-Alpes-Côte d'Azur,00-04 ans,693.86622259,501.25313283,4351.4644351
2022-06-06,2022-S23,93,Provence-Alpes-Côte d'Azur,05-14 ans,256.54181632,0.0,2832.2440087
2022-06-13,2022-S24,93,Provence-Alpes-Côte d'Azur,00-04 ans,364.34977578,0.0,2456.4994882
2022-06-20,2022-S25,93,Provence-Alpes-Côte d'Azur,15-64 ans,187.1454471,37.907505686,2564.1025641
2022-06-20,2022-S25,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,274.79717351,60.186578393,3959.3908629
2022-07-04,2022-S27,93,Provence-Alpes-Côte d'Azur,00-04 ans,545.77028033,407.33197556,3869.047619
2022-07-04,2022-S27,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,419.39711664,273.97260274,4563.4920635
2022-07-11,2022-S28,93,Provence-Alpes-Côte d'Azur,00-04 ans,575.86379569,0.0,6728.5382831
2022-07-11,2022-S28,93,Provence-Alpes-Côte d'Azur,Tous âges,257.39636011,120.60907583,4176.0089686
2022-07-18,2022-S29,93,Provence-Alpes-Côte d'Azur,00-04 ans,617.91967044,975.6097561,5795.7681693
2022-07-18,2022-S29,93,Provence-Alpes-Côte d'Azur,05-14 ans,120.04801921,0.0,2340.2340234
2022-07-18,2022-S29,93,Provence-Alpes-Côte d'Azur,15-64 ans,228.42784535,115.74074074,2977.443609
2022-07-25,2022-S30,93,Provence-Alpes-Côte d'Azur,15-64 ans,199.01662374,73.691967576,2871.1256117
2022-07-25,2022-S30,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,435.33930858,440.78754041,4541.15421
2022-07-25,2022-S30,93,Provence-Alpes-Côte d'Azur,Tous âges,271.12939417,249.6328928,3382.7319588
2022-08-08,2022-S32,93,Provence-Alpes-Côte d'Azur,00-04 ans,231.54848046,266.66666667,3863.6363636
2022-08-08,2022-S32,93,Provence-Alpes-Côte d'Azur,Tous âges,222.07143298,170.67494182,3269.5374801
2022-08-22,2022-S34,93,Provence-Alpes-Côte d'Azur,00-04 ans,457.2634541,609.75609756,3374.7779751
2022-08-29,2022-S35,93,Provence-Alpes-Côte d'Azur,15-64 ans,313.11154599,209.90764064,3006.7209056
2022-08-29,2022-S35,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,375.23452158,296.15004936,4142.6927503
2022-08-29,2022-S35,93,Provence-Alpes-Côte d'Azur,Tous âges,315.5260581,268.36632003,3059.613107
2022-09-05,2022-S36,93,Provence-Alpes-Côte d'Azur,05-14 ans,223.42802426,0.0,2538.787024
2022-09-05,2022-S36,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,224.24667134,225.22522523,4482.0717131
2022-09-12,2022-S37,93,Provence-Alpes-Côte d'Azur,05-14 ans,230.48112936,0.0,4657.7946768
2022-09-12,2022-S37,93,Provence-Alpes-Côte d'Azur,15-64 ans,285.41085889,43.215211755,3142.4581006
2022-09-12,2022-S37,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,306.53476383,255.02072043,4965.3579677
2022-09-19,2022-S38,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,464.73482777,348.21145932,7193.3962264
2022-10-03,2022-S40,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,416.49872363,335.98045205,9820.3592814
2022-10-03,2022-S40,93,Provence-Alpes-Côte d'Azur,Tous âges,495.18024561,263.03574192,7641.9213974
2022-10-10,2022-S41,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,493.79420793,435.32338308,8626.9744836
2022-10-17,2022-S42,93,Provence-Alpes-Côte d'Azur,00-04 ans,1326.0366239,1170.5685619,10408.432148
2022-10-17,2022-S42,93,Provence-Alpes-Côte d'Azur,05-14 ans,361.01083032,0.0,6924.6435845
2022-10-17,2022-S42,93,Provence-Alpes-Côte d'Azur,15-64 ans,472.32570516,351.03115401,6023.6998025
2022-10-17,2022-S42,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,493.99198932,300.12004802,7317.0731707
2022-10-31,2022-S44,93,Provence-Alpes-Côte d'Azur,05-14 ans,427.84908596,413.2231405,8344.3708609
2022-11-07,2022-S45,93,Provence-Alpes-Côte d'Azur,15-64 ans,440.92945129,274.97708524,5780.1642451
2022-11-07,2022-S45,93,Provence-Alpes-Côte d'Azur,Tous âges,770.23588474,673.34794864,6965.4016156
2022-11-14,2022-S46,93,Provence-Alpes-Côte d'Azur,00-04 ans,2361.8895116,2187.9021879,12946.1585
2022-11-21,2022-S47,93,Provence-Alpes-Côte d'Azur,15-64 ans,651.90916255,420.75736325,6674.5655608
2022-11-28,2022-S48,93,Provence-Alpes-Côte d'Azur,15-64 ans,772.99482306,354.45281347,7858.6135896
2022-11-28,2022-S48,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,881.92707648,686.69527897,12096.774194
2022-11-28,2022-S48,93,Provence-Alpes-Côte d'Azur,Tous âges,1169.2704139,880.86642599,8597.9251808
2022-12-05,2022-S49,93,Provence-Alpes-Côte d'Azur,15-64 ans,951.49520675,459.34772623,5766.062603
2022-12-05,2022-S49,93,Provence-Alpes-Côte d'Azur,Tous âges,1164.1030602,978.13578826,6491.4992272
2022-12-12,2022-S50,93,Provence-Alpes-Côte d'Azur,15-64 ans,1040.2940565,493.2735426,6162.464986
2022-12-19,2022-S51,93,Provence-Alpes-Côte d'Azur,05-14 ans,1129.2346299,336.7003367,6119.1626409
2022-12-19,2022-S51,93,Provence-Alpes-Côte d'Azur,15-64 ans,1233.0805754,514.01869159,5952.0742077
2022-12-19,2022-S51,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,1711.8746233,1307.5313808,14925.373134
2022-12-26,2022-S52,93,Provence-Alpes-Côte d'Azur,00-04 ans,1055.352143,2009.2735703,4272.7272727
2022-12-26,2022-S52,93,Provence-Alpes-Côte d'Azur,05-14 ans,707.96460177,0.0,3995.43379
2022-12-26,2022-S52,93,Provence-Alpes-Côte d'Azur,Tous âges,1436.2089146,845.42764548,7167.8321678
2023-01-02,2023-S01,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,1583.9212032,1223.5817575,13463.626493
2023-01-16,2023-S03,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,794.00088222,792.44132886,8534.8506401
2023-01-23,2023-S04,93,Provence-Alpes-Côte d'Azur,00-04 ans,750.97626915,1495.7264957,4903.6777583
2023-01-23,2023-S04,93,Provence-Alpes-Côte d'Azur,05-14 ans,553.55660116,0.0,4143.6464088
2023-01-30,2023-S05,93,Provence-Alpes-Côte d'Azur,00-04 ans,696.57286152,226.75736961,3178.6941581
2023-01-30,2023-S05,93,Provence-Alpes-Côte d'Azur,05-14 ans,501.00200401,0.0,3322.8840125
2023-02-13,2023-S07,93,Provence-Alpes-Côte d'Azur,00-04 ans,758.96362209,1169.5906433,3393.2135729
2023-02-20,2023-S08,93,Provence-Alpes-Côte d'Azur,05-14 ans,161.09544905,0.0,3741.9354839
2023-02-20,2023-S08,93,Provence-Alpes-Côte d'Azur,Tous âges,608.51200916,290.47546247,5927.4059274
2023-02-27,2023-S09,93,Provence-Alpes-Côte d'Azur,00-04 ans,574.90700034,735.29411765,3119.0926276
2023-03-06,2023-S10,93,Provence-Alpes-Côte d'Azur,00-04 ans,582.64336093,232.55813953,3796.2962963
2023-03-06,2023-S10,93,Provence-Alpes-Côte d'Azur,Tous âges,397.06036014,303.90275112,4168.7678601
2023-03-13,2023-S11,93,Provence-Alpes-Côte d'Azur,00-04 ans,535.07728894,595.23809524,2156.8627451
2023-03-13,2023-S11,93,Provence-Alpes-Côte d'Azur,Tous âges,456.46310257,281.6020025,3435.7734807
2023-03-20,2023-S12,93,Provence-Alpes-Côte d'Azur,00-04 ans,784.55039228,1008.0645161,2745.0980392
2023-03-20,2023-S12,93,Provence-Alpes-Côte d'Azur,05-14 ans,283.84899234,0.0,2670.9401709
2023-03-20,2023-S12,93,Provence-Alpes-Côte d'Azur,15-64 ans,344.47123665,172.19113216,3707.5180227
2023-03-27,2023-S13,93,Provence-Alpes-Côte d'Azur,05-14 ans,197.51693002,0.0,2658.4867076
2023-04-03,2023-S14,93,Provence-Alpes-Côte d'Azur,00-04 ans,515.93323217,697.6744186,1741.5215399
2023-04-03,2023-S14,93,Provence-Alpes-Côte d'Azur,05-14 ans,84.721829992,0.0,2094.8180816
2023-04-10,2023-S15,93,Provence-Alpes-Côte d'Azur,00-04 ans,388.75598086,635.59322034,3733.7662338
2023-04-10,2023-S15,93,Provence-Alpes-Côte d'Azur,05-14 ans,159.64240102,317.46031746,2928.8702929
2023-04-17,2023-S16,93,Provence-Alpes-Côte d'Azur,15-64 ans,283.42662793,87.29812309,4042.1792619
2023-04-24,2023-S17,93,Provence-Alpes-Côte d'Azur,05-14 ans,147.87430684,0.0,2192.2428331
2023-04-24,2023-S17,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,505.24679363,326.7003267,7007.007007
2023-04-24,2023-S17,93,Provence-Alpes-Côte d'Azur,Tous âges,388.7750053,295.12270892,3795.8356366
2023-05-08,2023-S19,93,Provence-Alpes-Côte d'Azur,15-64 ans,322.96335355,203.99836801,2575.8069775
2023-05-08,2023-S19,93,Provence-Alpes-Côte d'Azur,Tous âges,379.35474889,324.41200324,3214.4739153
2023-05-22,2023-S21,93,Provence-Alpes-Côte d'Azur,00-04 ans,477.25103404,245.7002457,2941.1764706
2023-05-22,2023-S21,93,Provence-Alpes-Côte d'Azur,15-64 ans,299.09634721,122.79983627,2855.3095926
2023-05-22,2023-S21,93,Provence-Alpes-Côte d'Azur,Tous âges,390.39237742,291.00934293,3450.0603761
2023-05-29,2023-S22,93,Provence-Alpes-Côte d'Azur,00-04 ans,373.59900374,225.22522523,4093.0232558
2023-06-12,2023-S24,93,Provence-Alpes-Côte d'Azur,Tous âges,348.53817001,277.64923646,3130.5270605
2023-06-26,2023-S26,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,427.06526091,223.49936143,3979.0575916
2023-07-03,2023-S27,93,Provence-Alpes-Côte d'Azur,00-04 ans,458.71559633,757.57575758,3014.5530146
2023-07-03,2023-S27,93,Provence-Alpes-Côte d'Azur,05-14 ans,267.55852843,319.48881789,2080.7833537
2023-07-31,2023-S31,93,Provence-Alpes-Côte d'Azur,15-64 ans,232.23962365,82.10180624,2272.0100978
2023-07-31,2023-S31,93,Provence-Alpes-Côte d'Azur,Tous âges,300.18142834,142.99332698,2789.8866609
2023-08-07,2023-S32,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,322.62067254,214.13276231,4518.8284519
2023-08-07,2023-S32,93,Provence-Alpes-Côte d'Azur,Tous âges,274.2319872,137.25789233,3683.9473246
2023-08-14,2023-S33,93,Provence-Alpes-Côte d'Azur,05-14 ans,374.91479209,662.25165563,3500.0
2023-08-14,2023-S33,93,Provence-Alpes-Côte d'Azur,Tous âges,364.59324076,238.0952381,3450.3910443
2023-08-21,2023-S34,93,Provence-Alpes-Côte d'Azur,05-14 ans,210.52631579,306.74846626,1310.6159895
2023-08-21,2023-S34,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,268.98936852,123.07692308,4148.4716157
2023-08-21,2023-S34,93,Provence-Alpes-Côte d'Azur,Tous âges,213.9314771,78.976465013,2430.0052826
2023-08-28,2023-S35,93,Provence-Alpes-Côte d'Azur,00-04 ans,284.29282161,0.0,2615.3846154
2023-08-28,2023-S35,93,Provence-Alpes-Côte d'Azur,05-14 ans,236.8732728,0.0,2407.9320113
2023-09-04,2023-S36,93,Provence-Alpes-Côte d'Azur,00-04 ans,419.72717733,240.38461538,2631.5789474
2023-09-04,2023-S36,93,Provence-Alpes-Côte d'Azur,05-14 ans,146.6813348,0.0,3011.0935024
2023-09-04,2023-S36,93,Provence-Alpes-Côte d'Azur,15-64 ans,210.70652532,81.766148814,3533.1230284
2023-09-04,2023-S36,93,Provence-Alpes-Côte d'Azur,Tous âges,247.34108335,189.27444795,3672.7272727
2023-09-11,2023-S37,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,327.26796701,282.13166144,4761.9047619
2023-09-18,2023-S38,93,Provence-Alpes-Côte d'Azur,15-64 ans,258.68930751,41.858518208,2977.0765109
2023-09-18,2023-S38,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,413.9957265,221.58911048,4176.0722348
2023-09-25,2023-S39,93,Provence-Alpes-Côte d'Azur,05-14 ans,170.1162461,0.0,4476.1904762
2023-09-25,2023-S39,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,343.42406512,336.39143731,4678.9989119
2023-10-09,2023-S41,93,Provence-Alpes-Côte d'Azur,15-64 ans,400.86745088,126.79628064,4439.2523364
2023-10-09,2023-S41,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,465.36364845,419.35483871,8536.5853659
2023-10-16,2023-S42,93,Provence-Alpes-Côte d'Azur,00-04 ans,784.65562337,450.45045045,6012.6582278
2023-10-16,2023-S42,93,Provence-Alpes-Côte d'Azur,15-64 ans,394.6548501,389.67364832,4820.7291353
2023-10-16,2023-S42,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,561.34723336,512.82051282,7011.8662352
2023-10-23,2023-S43,93,Provence-Alpes-Côte d'Azur,15-64 ans,332.20243144,88.105726872,5669.9398163
2023-10-23,2023-S43,93,Provence-Alpes-Côte d'Azur,Tous âges,434.49923963,288.69286287,5939.9477807
2023-10-30,2023-S44,93,Provence-Alpes-Côte d'Azur,15-64 ans,400.37853971,87.757788504,4695.546804
2023-10-30,2023-S44,93,Provence-Alpes-Côte d'Azur,Tous âges,463.13587809,238.24650572,5397.0324474
2023-11-06,2023-S45,93,Provence-Alpes-Côte d'Azur,15-64 ans,530.69420539,181.90086403,5334.5388788
2023-11-06,2023-S45,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,454.42395082,331.12582781,10752.688172
2023-11-20,2023-S47,93,Provence-Alpes-Côte d'Azur,00-04 ans,1777.6777678,1639.3442623,11266.747868
2023-11-20,2023-S47,93,Provence-Alpes-Côte d'Azur,05-14 ans,750.79410915,0.0,7069.1024623
2023-11-20,2023-S47,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,588.08154731,176.62643509,9854.0145985
2023-12-04,2023-S49,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,717.16155008,524.47552448,11161.731207
2023-12-04,2023-S49,93,Provence-Alpes-Côte d'Azur,Tous âges,1000.4637912,620.75081289,6953.5554972
2023-12-11,2023-S50,93,Provence-Alpes-Côte d'Azur,00-04 ans,2042.38921,2078.2396088,6785.0348763
2023-12-18,2023-S51,93,Provence-Alpes-Côte d'Azur,15-64 ans,928.88243832,322.87822878,6308.9005236
2023-12-25,2023-S52,93,Provence-Alpes-Côte d'Azur,05-14 ans,1310.0436681,824.17582418,7706.9457659
2023-12-25,2023-S52,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,1417.2709295,864.10054988,15304.606241
2023-12-25,2023-S52,93,Provence-Alpes-Côte d'Azur,Tous âges,1390.660486,759.3538589,8667.676003
2024-01-08,2024-S02,93,Provence-Alpes-Côte d'Azur,15-64 ans,697.73932459,247.1169687,6161.0211095
2024-01-08,2024-S02,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,1002.5397674,887.66452403,12693.79845
2024-01-08,2024-S02,93,Provence-Alpes-Côte d'Azur,Tous âges,735.11133208,586.87258687,6442.8064428
2024-01-15,2024-S03,93,Provence-Alpes-Côte d'Azur,Tous âges,726.62462298,433.28851038,5819.0843905
2024-01-22,2024-S04,93,Provence-Alpes-Côte d'Azur,00-04 ans,820.09226038,857.6329331,5535.3241078
2024-01-22,2024-S04,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,829.33782558,710.90047393,11986.681465
2024-01-22,2024-S04,93,Provence-Alpes-Côte d'Azur,Tous âges,689.33518924,530.97345133,6648.9361702
2024-01-29,2024-S05,93,Provence-Alpes-Côte d'Azur,00-04 ans,1282.0512821,759.01328273,4559.5054096
2024-01-29,2024-S05,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,936.15914705,542.98642534,11797.752809
2024-02-05,2024-S06,93,Provence-Alpes-Côte d'Azur,00-04 ans,927.83505155,1839.4648829,5681.8181818
2024-02-05,2024-S06,93,Provence-Alpes-Côte d'Azur,15-64 ans,653.1986532,39.888312724,5886.9294606
2024-02-05,2024-S06,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,857.14285714,598.62316672,13523.573201
2024-02-12,2024-S07,93,Provence-Alpes-Côte d'Azur,00-04 ans,1060.4453871,1215.2777778,5296.4426877
2024-02-12,2024-S07,93,Provence-Alpes-Côte d'Azur,05-14 ans,659.98533366,246.30541872,6060.6060606
2024-02-12,2024-S07,93,Provence-Alpes-Côte d'Azur,Tous âges,732.08364794,559.23473142,6072.386059
2024-02-19,2024-S08,93,Provence-Alpes-Côte d'Azur,00-04 ans,890.9287257,894.45438283,5394.1908714
2024-02-19,2024-S08,93,Provence-Alpes-Côte d'Azur,15-64 ans,617.87072243,450.26606631,5860.2771363
2024-02-19,2024-S08,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,772.50932339,566.65672532,11674.008811
2024-02-19,2024-S08,93,Provence-Alpes-Côte d'Azur,Tous âges,679.88287166,518.90289103,6536.1359056
2024-02-26,2024-S09,93,Provence-Alpes-Côte d'Azur,05-14 ans,632.44047619,0.0,9680.8510638
2024-02-26,2024-S09,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,721.05755107,420.79951909,13710.554951
2024-03-04,2024-S10,93,Provence-Alpes-Côte d'Azur,15-64 ans,499.85718366,220.26431718,6385.5421687
2024-03-04,2024-S10,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,713.43638526,334.95736906,9725.4004577
2024-03-04,2024-S10,93,Provence-Alpes-Côte d'Azur,Tous âges,585.30555859,330.18867925,6483.9572193
2024-03-11,2024-S11,93,Provence-Alpes-Côte d'Azur,15-64 ans,473.70914259,163.66612111,5595.0014201
2024-03-18,2024-S12,93,Provence-Alpes-Côte d'Azur,05-14 ans,418.0820486,228.31050228,4884.3187661
2024-03-18,2024-S12,93,Provence-Alpes-Côte d'Azur,Tous âges,542.35180323,309.54960532,6518.7239945
2024-03-25,2024-S13,93,Provence-Alpes-Côte d'Azur,Tous âges,588.91173293,349.33171324,6613.5577935
2024-04-01,2024-S14,93,Provence-Alpes-Côte d'Azur,15-64 ans,544.27187044,120.72434608,5311.9041133
2024-04-15,2024-S16,93,Provence-Alpes-Côte d'Azur,Tous âges,685.30146513,499.84853075,7255.7050907
2024-04-22,2024-S17,93,Provence-Alpes-Côte d'Azur,05-14 ans,532.31939163,347.22222222,6625.7668712
2024-04-22,2024-S17,93,Provence-Alpes-Côte d'Azur,15-64 ans,487.46518106,41.511000415,6632.9565735
2024-04-22,2024-S17,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,645.58629776,493.67479173,11877.828054
2024-04-29,2024-S18,93,Provence-Alpes-Côte d'Azur,00-04 ans,615.68373299,888.88888889,4248.7046632
2024-04-29,2024-S18,93,Provence-Alpes-Côte d'Azur,15-64 ans,641.06935825,238.28435266,5923.7536657
2024-05-06,2024-S19,93,Provence-Alpes-Côte d'Azur,00-04 ans,421.25729099,222.22222222,5177.6649746
2024-05-06,2024-S19,93,Provence-Alpes-Côte d'Azur,15-64 ans,449.29396662,118.81188119,6328.125
2024-05-06,2024-S19,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,697.19918259,396.94656489,10191.082803
2024-05-06,2024-S19,93,Provence-Alpes-Côte d'Azur,Tous âges,498.2182922,256.68126227,6606.1808903
2024-05-13,2024-S20,93,Provence-Alpes-Côte d'Azur,15-64 ans,483.15321043,192.30769231,5871.5113217
2024-05-20,2024-S21,93,Provence-Alpes-Côte d'Azur,15-64 ans,477.67658111,122.19959267,4704.264099
2024-05-20,2024-S21,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,574.86281683,406.50406504,7775.3779698
2024-06-03,2024-S23,93,Provence-Alpes-Côte d'Azur,00-04 ans,839.29126515,884.95575221,2713.5678392
2024-06-03,2024-S23,93,Provence-Alpes-Côte d'Azur,05-14 ans,308.80082347,0.0,4482.4775876
2024-06-03,2024-S23,93,Provence-Alpes-Côte d'Azur,15-64 ans,465.28941001,261.29152669,4675.8462421
2024-06-10,2024-S24,93,Provence-Alpes-Côte d'Azur,00-04 ans,488.10250153,843.88185654,6457.7397911
2024-06-10,2024-S24,93,Provence-Alpes-Côte d'Azur,05-14 ans,317.71247021,226.24434389,5724.8384118
2024-06-10,2024-S24,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,588.6869721,281.95488722,7709.7505669
2024-06-10,2024-S24,93,Provence-Alpes-Côte d'Azur,Tous âges,464.20166984,351.5453347,5888.5861338
2024-06-17,2024-S25,93,Provence-Alpes-Côte d'Azur,00-04 ans,695.70477919,724.63768116,5687.2037915
2024-06-24,2024-S26,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,463.07884856,309.21459493,6215.9214831
2024-06-24,2024-S26,93,Provence-Alpes-Côte d'Azur,Tous âges,436.51178582,255.17862504,5145.4488583
2024-07-08,2024-S28,93,Provence-Alpes-Côte d'Azur,00-04 ans,525.17763361,508.90585242,5219.0121156
