1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe
2021-08-16,2021-S33,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-08-30,2021-S35,01,Guadeloupe,Tous âges,0.0,0.0,
2021-09-06,2021-S36,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-09-20,2021-S38,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-09-20,2021-S38,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-09-27,2021-S39,01,Guadeloupe,Tous âges,0.0,0.0,
2021-10-04,2021-S40,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-10-04,2021-S40,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-10-04,2021-S40,01,Guadeloupe,15-64 ans,153.13935681,0.0,
2021-10-04,2021-S40,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-10-18,2021-S42,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-10-18,2021-S42,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-10-18,2021-S42,01,Guadeloupe,65 ans ou plus,420.16806723,0.0,
2021-11-01,2021-S44,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-11-08,2021-S45,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-11-08,2021-S45,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-11-15,2021-S46,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-11-15,2021-S46,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-11-29,2021-S48,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-12-06,2021-S49,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-12-06,2021-S49,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-12-13,2021-S50,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-12-13,2021-S50,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-12-13,2021-S50,01,Guadeloupe,Tous âges,0.0,0.0,
2021-12-20,2021-S51,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-01-03,2022-S01,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-01-10,2022-S02,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-01-24,2022-S04,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-01-31,2022-S05,01,Guadeloupe,Tous âges,69.735006974,0.0,
2022-02-07,2022-S06,01,Guadeloupe,15-64 ans,0.0,0.0,
2019-12-30,2020-S01,02,Martinique,Tous âges,,,1971.3261649
2020-01-06,2020-S02,02,Martinique,Tous âges,,,2796.4205817
2020-01-13,2020-S03,02,Martinique,00-04 ans,,,0.0
2020-01-13,2020-S03,02,Martinique,05-14 ans,,,3809.5238095
2020-01-13,2020-S03,02,Martinique,15-64 ans,,,4838.7096774
2020-01-13,2020-S03,02,Martinique,Tous âges,,,3562.9453682
2020-01-20,2020-S04,02,Martinique,00-04 ans,,,0.0
2020-01-20,2020-S04,02,Martinique,15-64 ans,,,2288.3295195
2020-01-27,2020-S05,02,Martinique,05-14 ans,,,9230.7692308
2020-02-03,2020-S06,02,Martinique,65 ans ou plus,,,3433.4763948
2020-02-10,2020-S07,02,Martinique,00-04 ans,,,1063.8297872
2020-02-17,2020-S08,02,Martinique,05-14 ans,,,8264.4628099
2020-02-17,2020-S08,02,Martinique,15-64 ans,,,6459.9483204
2020-02-17,2020-S08,02,Martinique,65 ans ou plus,,,2620.0873362
2020-02-17,2020-S08,02,Martinique,Tous âges,,,5696.969697
2020-02-24,2020-S09,02,Martinique,05-14 ans,,,9000.0
2020-02-24,2020-S09,02,Martinique,65 ans ou plus,,,3000.0
2020-03-02,2020-S10,02,Martinique,15-64 ans,,,17376.49063
2020-03-02,2020-S10,02,Martinique,Tous âges,,,12228.796844
2020-03-16,2020-S12,02,Martinique,15-64 ans,,,8500.0
2020-03-16,2020-S12,02,Martinique,Tous âges,,,7654.3209877
2020-03-23,2020-S13,02,Martinique,00-04 ans,,,2325.5813953
2020-03-23,2020-S13,02,Martinique,15-64 ans,,,4102.5641026
2020-03-30,2020-S14,02,Martinique,00-04 ans,,,0.0
2020-03-30,2020-S14,02,Martinique,65 ans ou plus,,,0.0
2020-04-06,2020-S15,02,Martinique,15-64 ans,,,0.0
2020-04-06,2020-S15,02,Martinique,Tous âges,,,0.0
2020-04-20,2020-S17,02,Martinique,00-04 ans,,,0.0
2020-04-20,2020-S17,02,Martinique,05-14 ans,,,0.0
2020-04-20,2020-S17,02,Martinique,15-64 ans,,,321.54340836
2020-04-27,2020-S18,02,Martinique,00-04 ans,,,0.0
2020-04-27,2020-S18,02,Martinique,15-64 ans,,,0.0
2020-04-27,2020-S18,02,Martinique,65 ans ou plus,,,0.0
2020-05-04,2020-S19,02,Martinique,05-14 ans,,,0.0
2020-05-04,2020-S19,02,Martinique,15-64 ans,,,320.51282051
2020-05-04,2020-S19,02,Martinique,65 ans ou plus,,,0.0
2020-05-18,2020-S21,02,Martinique,15-64 ans,,,0.0
2020-05-18,2020-S21,02,Martinique,65 ans ou plus,,,0.0
2020-06-08,2020-S24,02,Martinique,05-14 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,65 ans ou plus,,,0.0
2020-06-15,2020-S25,02,Martinique,65 ans ou plus,,,0.0
2020-06-15,2020-S25,02,Martinique,Tous âges,,,0.0
2020-06-22,2020-S26,02,Martinique,05-14 ans,,,0.0
2020-06-22,2020-S26,02,Martinique,15-64 ans,,,0.0
2020-06-22,2020-S26,02,Martinique,Tous âges,,,0.0
2020-06-29,2020-S27,02,Martinique,00-04 ans,,,0.0
2020-06-29,2020-S27,02,Martinique,15-64 ans,,,0.0
2020-07-06,2020-S28,02,Martinique,05-14 ans,,,0.0
2020-07-06,2020-S28,02,Martinique,Tous âges,,,0.0
2020-07-13,2020-S29,02,Martinique,00-04 ans,,,0.0
2020-07-13,2020-S29,02,Martinique,05-14 ans,,,0.0
2020-07-20,2020-S30,02,Martinique,15-64 ans,,,0.0
2020-07-27,2020-S31,02,Martinique,65 ans ou plus,,,0.0
2020-07-27,2020-S31,02,Martinique,Tous âges,,,136.98630137
2020-08-03,2020-S32,02,Martinique,05-14 ans,,,0.0
2020-08-03,2020-S32,02,Martinique,15-64 ans,,,0.0
2020-08-03,2020-S32,02,Martinique,65 ans ou plus,,,0.0
2020-08-10,2020-S33,02,Martinique,00-04 ans,,,0.0
2020-08-10,2020-S33,02,Martinique,Tous âges,,,0.0
2020-08-17,2020-S34,02,Martinique,00-04 ans,,,0.0
2020-08-24,2020-S35,02,Martinique,00-04 ans,,,0.0
2020-08-24,2020-S35,02,Martinique,15-64 ans,,,0.0
2020-08-24,2020-S35,02,Martinique,65 ans ou plus,,,0.0
2020-08-24,2020-S35,02,Martinique,Tous âges,,,0.0
2020-08-31,2020-S36,02,Martinique,65 ans ou plus,,,0.0
2020-09-07,2020-S37,02,Martinique,15-64 ans,,,0.0
2020-09-07,2020-S37,02,Martinique,Tous âges,,,0.0
2020-09-14,2020-S38,02,Martinique,00-04 ans,,,0.0
2020-09-21,2020-S39,02,Martinique,00-04 ans,,,0.0
2020-09-21,2020-S39,02,Martinique,05-14 ans,,,0.0
2020-09-21,2020-S39,02,Martinique,15-64 ans,,,168.91891892
2020-09-21,2020-S39,02,Martinique,65 ans ou plus,,,0.0
2023-10-30,2023-S44,01,Guadeloupe,15-64 ans,282.48587571,0.0,
2023-11-06,2023-S45,01,Guadeloupe,05-14 ans,806.4516129,0.0,
2023-11-13,2023-S46,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-11-13,2023-S46,01,Guadeloupe,15-64 ans,163.13213703,0.0,
2023-11-20,2023-S47,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-11-20,2023-S47,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-11-20,2023-S47,01,Guadeloupe,Tous âges,62.150403978,0.0,
2023-11-27,2023-S48,01,Guadeloupe,05-14 ans,1461.9883041,3571.4285714,
2023-12-11,2023-S50,01,Guadeloupe,05-14 ans,887.5739645,0.0,
2023-12-18,2023-S51,01,Guadeloupe,65 ans ou plus,244.49877751,0.0,
2023-12-25,2023-S52,01,Guadeloupe,05-14 ans,3914.5907473,8000.0,
2023-12-25,2023-S52,01,Guadeloupe,15-64 ans,2567.9758308,4032.2580645,
2024-01-01,2024-S01,01,Guadeloupe,00-04 ans,2310.2310231,5263.1578947,
2024-01-01,2024-S01,01,Guadeloupe,05-14 ans,2978.7234043,5263.1578947,
2024-01-08,2024-S02,01,Guadeloupe,05-14 ans,2222.2222222,4761.9047619,
2024-01-15,2024-S03,01,Guadeloupe,05-14 ans,2990.0332226,0.0,
2024-01-15,2024-S03,01,Guadeloupe,15-64 ans,2196.193265,2521.0084034,
2024-01-22,2024-S04,01,Guadeloupe,00-04 ans,2027.027027,9523.8095238,
2024-01-22,2024-S04,01,Guadeloupe,Tous âges,1842.7518428,3767.1232877,
2024-01-29,2024-S05,01,Guadeloupe,00-04 ans,3680.9815951,11538.461538,
2024-01-29,2024-S05,01,Guadeloupe,65 ans ou plus,1856.1484919,1282.0512821,
2024-02-12,2024-S07,01,Guadeloupe,05-14 ans,3212.8514056,5000.0,
2024-02-12,2024-S07,01,Guadeloupe,15-64 ans,5174.6442432,2542.3728814,
2024-02-12,2024-S07,01,Guadeloupe,65 ans ou plus,5352.1126761,6034.4827586,
2024-02-19,2024-S08,01,Guadeloupe,Tous âges,4153.9401344,3859.6491228,
2024-02-26,2024-S09,01,Guadeloupe,15-64 ans,2017.2910663,0.0,
2024-02-26,2024-S09,01,Guadeloupe,65 ans ou plus,3542.2343324,4065.0406504,
2024-03-04,2024-S10,01,Guadeloupe,15-64 ans,952.38095238,909.09090909,
2024-03-04,2024-S10,01,Guadeloupe,65 ans ou plus,1709.4017094,2985.0746269,
2024-03-11,2024-S11,01,Guadeloupe,05-14 ans,1941.7475728,0.0,
2024-03-11,2024-S11,01,Guadeloupe,65 ans ou plus,1971.8309859,2255.6390977,
2024-03-25,2024-S13,01,Guadeloupe,00-04 ans,778.21011673,0.0,
2024-03-25,2024-S13,01,Guadeloupe,15-64 ans,458.01526718,847.45762712,
2024-04-01,2024-S14,01,Guadeloupe,15-64 ans,442.47787611,0.0,
2024-04-08,2024-S15,01,Guadeloupe,00-04 ans,877.19298246,0.0,
2024-04-08,2024-S15,01,Guadeloupe,05-14 ans,1010.1010101,0.0,
2024-04-08,2024-S15,01,Guadeloupe,Tous âges,560.22408964,803.21285141,
2024-04-15,2024-S16,01,Guadeloupe,05-14 ans,400.0,0.0,
2024-04-15,2024-S16,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-04-15,2024-S16,01,Guadeloupe,65 ans ou plus,588.23529412,813.00813008,
2024-04-15,2024-S16,01,Guadeloupe,Tous âges,201.07238606,401.6064257,
2024-04-22,2024-S17,01,Guadeloupe,15-64 ans,307.69230769,0.0,
2024-04-22,2024-S17,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-04-29,2024-S18,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-04-29,2024-S18,01,Guadeloupe,Tous âges,0.0,0.0,
2024-05-06,2024-S19,01,Guadeloupe,05-14 ans,401.6064257,0.0,
2024-05-06,2024-S19,01,Guadeloupe,15-64 ans,0.0,0.0,
2024-05-06,2024-S19,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-05-13,2024-S20,01,Guadeloupe,00-04 ans,413.2231405,0.0,
2024-05-13,2024-S20,01,Guadeloupe,15-64 ans,144.50867052,0.0,
2024-05-20,2024-S21,01,Guadeloupe,00-04 ans,888.88888889,0.0,
2024-05-20,2024-S21,01,Guadeloupe,05-14 ans,1176.4705882,0.0,
2024-05-20,2024-S21,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-06-03,2024-S23,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-06-03,2024-S23,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-06-03,2024-S23,01,Guadeloupe,15-64 ans,280.8988764,0.0,
2024-06-10,2024-S24,01,Guadeloupe,05-14 ans,769.23076923,5263.1578947,
2024-06-10,2024-S24,01,Guadeloupe,15-64 ans,299.85007496,0.0,
2024-06-17,2024-S25,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-06-17,2024-S25,01,Guadeloupe,15-64 ans,564.17489422,0.0,
2024-06-24,2024-S26,01,Guadeloupe,00-04 ans,1845.0184502,0.0,
2024-06-24,2024-S26,01,Guadeloupe,15-64 ans,146.41288433,0.0,
2024-07-01,2024-S27,01,Guadeloupe,15-64 ans,307.69230769,0.0,
2024-07-08,2024-S28,01,Guadeloupe,15-64 ans,409.27694407,0.0,
2024-07-08,2024-S28,01,Guadeloupe,Tous âges,268.45637584,383.14176245,
2024-07-15,2024-S29,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-07-15,2024-S29,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-07-22,2024-S30,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-07-22,2024-S30,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-07-29,2024-S31,01,Guadeloupe,05-14 ans,454.54545455,0.0,
2024-08-05,2024-S32,01,Guadeloupe,15-64 ans,145.13788099,0.0,
2024-08-05,2024-S32,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-08-12,2024-S33,01,Guadeloupe,15-64 ans,274.72527473,0.0,
2024-08-12,2024-S33,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-08-19,2024-S34,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-08-26,2024-S35,01,Guadeloupe,05-14 ans,0.0,0.0,
2024-08-26,2024-S35,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-09-02,2024-S36,01,Guadeloupe,05-14 ans,1111.1111111,0.0,
2024-09-02,2024-S36,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-09-09,2024-S37,01,Guadeloupe,00-04 ans,0.0,0.0,
2024-10-21,2024-S43,01,Guadeloupe,15-64 ans,148.14814815,0.0,
2024-10-28,2024-S44,01,Guadeloupe,00-04 ans,246.30541872,0.0,
2024-11-04,2024-S45,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2024-11-18,2024-S47,01,Guadeloupe,05-14 ans,390.625,0.0,
2024-11-18,2024-S47,01,Guadeloupe,65 ans ou plus,309.59752322,0.0,
2024-11-18,2024-S47,01,Guadeloupe,Tous âges,366.74816626,775.19379845,
2024-11-25,2024-S48,01,Guadeloupe,00-04 ans,1190.4761905,0.0,
2024-11-25,2024-S48,01,Guadeloupe,05-14 ans,349.65034965,0.0,
2024-12-02,2024-S49,01,Guadeloupe,Tous âges,306.93677103,0.0,
2024-12-09,2024-S50,01,Guadeloupe,Tous âges,479.04191617,0.0,
2021-12-06,2021-S49,02,Martinique,05-14 ans,,,0.0
2021-12-06,2021-S49,02,Martinique,65 ans ou plus,,,0.0
2021-12-06,2021-S49,02,Martinique,Tous âges,,,0.0
2021-12-13,2021-S50,02,Martinique,15-64 ans,,,0.0
2021-12-20,2021-S51,02,Martinique,05-14 ans,,,0.0
2021-12-20,2021-S51,02,Martinique,65 ans ou plus,,,414.93775934
2021-12-27,2021-S52,02,Martinique,00-04 ans,,,0.0
2021-12-27,2021-S52,02,Martinique,15-64 ans,,,0.0
2021-12-27,2021-S52,02,Martinique,Tous âges,,,0.0
2022-01-03,2022-S01,02,Martinique,00-04 ans,,,0.0
2022-01-03,2022-S01,02,Martinique,05-14 ans,,,0.0
2022-01-03,2022-S01,02,Martinique,15-64 ans,,,393.7007874
2022-01-03,2022-S01,02,Martinique,65 ans ou plus,,,476.19047619
2022-01-10,2022-S02,02,Martinique,00-04 ans,,,862.06896552
2022-01-10,2022-S02,02,Martinique,65 ans ou plus,,,502.51256281
2022-01-10,2022-S02,02,Martinique,Tous âges,,,905.43259557
2022-01-17,2022-S03,02,Martinique,00-04 ans,,,0.0
2022-01-24,2022-S04,02,Martinique,00-04 ans,,,0.0
2022-01-24,2022-S04,02,Martinique,65 ans ou plus,,,0.0
2022-01-24,2022-S04,02,Martinique,Tous âges,,,641.6131989
2022-01-31,2022-S05,02,Martinique,05-14 ans,,,0.0
2022-02-07,2022-S06,02,Martinique,05-14 ans,,,0.0
2022-02-14,2022-S07,02,Martinique,05-14 ans,,,0.0
2022-02-21,2022-S08,02,Martinique,00-04 ans,,,
2022-02-21,2022-S08,02,Martinique,05-14 ans,,,
2022-02-28,2022-S09,02,Martinique,00-04 ans,,,0.0
2022-02-28,2022-S09,02,Martinique,15-64 ans,,,0.0
2022-03-07,2022-S10,02,Martinique,05-14 ans,,,0.0
2022-03-07,2022-S10,02,Martinique,15-64 ans,,,645.16129032
2022-03-07,2022-S10,02,Martinique,65 ans ou plus,,,0.0
2022-03-14,2022-S11,02,Martinique,Tous âges,,,107.75862069
2022-03-21,2022-S12,02,Martinique,05-14 ans,,,751.87969925
2022-03-21,2022-S12,02,Martinique,Tous âges,,,977.19869707
2022-03-28,2022-S13,02,Martinique,00-04 ans,,,892.85714286
2022-03-28,2022-S13,02,Martinique,05-14 ans,,,781.25
2022-04-04,2022-S14,02,Martinique,15-64 ans,,,0.0
2022-04-11,2022-S15,02,Martinique,65 ans ou plus,,,0.0
2022-04-18,2022-S16,02,Martinique,15-64 ans,,,1176.4705882
2022-04-18,2022-S16,02,Martinique,Tous âges,,,535.47523427
2022-04-25,2022-S17,02,Martinique,Tous âges,,,1097.6948408
2022-05-09,2022-S19,02,Martinique,00-04 ans,,,0.0
2022-05-09,2022-S19,02,Martinique,05-14 ans,,,543.47826087
2022-05-09,2022-S19,02,Martinique,15-64 ans,,,712.58907363
2022-05-16,2022-S20,02,Martinique,00-04 ans,,,0.0
2022-05-16,2022-S20,02,Martinique,05-14 ans,,,0.0
2022-05-16,2022-S20,02,Martinique,15-64 ans,,,0.0
2022-05-23,2022-S21,02,Martinique,05-14 ans,,,2777.7777778
2022-05-30,2022-S22,02,Martinique,00-04 ans,,,2197.8021978
2022-05-30,2022-S22,02,Martinique,65 ans ou plus,,,1538.4615385
2022-06-06,2022-S23,02,Martinique,00-04 ans,,,3092.7835052
2022-06-06,2022-S23,02,Martinique,15-64 ans,,,4938.2716049
2022-06-13,2022-S24,02,Martinique,Tous âges,,,5946.6019417
2022-06-20,2022-S25,02,Martinique,Tous âges,,,1779.7552836
2022-06-27,2022-S26,02,Martinique,05-14 ans,,,5128.2051282
2022-06-27,2022-S26,02,Martinique,15-64 ans,,,1988.6363636
2022-07-04,2022-S27,02,Martinique,00-04 ans,,,4301.0752688
2022-07-04,2022-S27,02,Martinique,Tous âges,,,2824.1335045
2022-07-11,2022-S28,02,Martinique,00-04 ans,,,0.0
2022-07-11,2022-S28,02,Martinique,05-14 ans,,,6666.6666667
2022-07-11,2022-S28,02,Martinique,65 ans ou plus,,,520.83333333
2022-07-18,2022-S29,02,Martinique,05-14 ans,,,5797.1014493
2022-07-25,2022-S30,02,Martinique,05-14 ans,,,3076.9230769
2022-07-25,2022-S30,02,Martinique,15-64 ans,,,1634.8773842
2022-08-01,2022-S31,02,Martinique,05-14 ans,,,1470.5882353
2022-08-08,2022-S32,02,Martinique,65 ans ou plus,,,854.7008547
2022-08-22,2022-S34,02,Martinique,05-14 ans,,,2439.0243902
2022-08-22,2022-S34,02,Martinique,15-64 ans,,,4605.2631579
2020-09-28,2020-S40,02,Martinique,00-04 ans,,,0.0
2020-10-05,2020-S41,02,Martinique,15-64 ans,,,0.0
2020-10-12,2020-S42,02,Martinique,00-04 ans,,,0.0
2020-10-12,2020-S42,02,Martinique,Tous âges,,,104.05827263
2020-10-19,2020-S43,02,Martinique,05-14 ans,,,0.0
2020-10-19,2020-S43,02,Martinique,15-64 ans,,,0.0
2020-10-19,2020-S43,02,Martinique,Tous âges,,,0.0
2020-10-26,2020-S44,02,Martinique,05-14 ans,,,0.0
2020-10-26,2020-S44,02,Martinique,Tous âges,,,0.0
2020-11-02,2020-S45,02,Martinique,00-04 ans,,,0.0
2020-11-09,2020-S46,02,Martinique,00-04 ans,,,0.0
2020-11-09,2020-S46,02,Martinique,15-64 ans,,,0.0
2020-11-09,2020-S46,02,Martinique,65 ans ou plus,,,0.0
2020-11-16,2020-S47,02,Martinique,00-04 ans,,,0.0
2020-11-23,2020-S48,02,Martinique,05-14 ans,,,0.0
2020-11-23,2020-S48,02,Martinique,65 ans ou plus,,,0.0
2020-11-30,2020-S49,02,Martinique,05-14 ans,,,0.0
2020-12-07,2020-S50,02,Martinique,05-14 ans,,,0.0
2020-12-07,2020-S50,02,Martinique,Tous âges,,,130.37809648
2020-12-14,2020-S51,02,Martinique,00-04 ans,,,0.0
2020-12-14,2020-S51,02,Martinique,15-64 ans,,,316.4556962
2020-12-21,2020-S52,02,Martinique,00-04 ans,,,0.0
2020-12-21,2020-S52,02,Martinique,15-64 ans,,,347.22222222
2020-12-28,2020-S53,02,Martinique,00-04 ans,,,0.0
2020-12-28,2020-S53,02,Martinique,65 ans ou plus,,,0.0
2021-01-04,2021-S01,02,Martinique,65 ans ou plus,,,442.47787611
2021-01-04,2021-S01,02,Martinique,Tous âges,,,141.64305949
2021-01-11,2021-S02,02,Martinique,00-04 ans,,,0.0
2021-01-11,2021-S02,02,Martinique,15-64 ans,,,287.35632184
2021-01-11,2021-S02,02,Martinique,65 ans ou plus,,,0.0
2021-01-18,2021-S03,02,Martinique,00-04 ans,,,0.0
2021-01-18,2021-S03,02,Martinique,05-14 ans,,,0.0
2021-01-18,2021-S03,02,Martinique,15-64 ans,,,0.0
2021-01-25,2021-S04,02,Martinique,05-14 ans,,,0.0
2021-01-25,2021-S04,02,Martinique,Tous âges,,,135.68521031
2021-02-01,2021-S05,02,Martinique,Tous âges,,,271.73913043
2021-02-08,2021-S06,02,Martinique,00-04 ans,,,0.0
2021-02-08,2021-S06,02,Martinique,65 ans ou plus,,,0.0
2021-02-15,2021-S07,02,Martinique,15-64 ans,,,0.0
2021-02-15,2021-S07,02,Martinique,65 ans ou plus,,,0.0
2021-02-22,2021-S08,02,Martinique,05-14 ans,,,0.0
2021-02-22,2021-S08,02,Martinique,65 ans ou plus,,,0.0
2021-02-22,2021-S08,02,Martinique,Tous âges,,,0.0
2021-03-01,2021-S09,02,Martinique,65 ans ou plus,,,427.35042735
2021-03-01,2021-S09,02,Martinique,Tous âges,,,263.15789474
2021-03-08,2021-S10,02,Martinique,00-04 ans,,,0.0
2021-03-08,2021-S10,02,Martinique,15-64 ans,,,269.54177898
2021-03-15,2021-S11,02,Martinique,05-14 ans,,,0.0
2021-03-15,2021-S11,02,Martinique,65 ans ou plus,,,0.0
2021-03-22,2021-S12,02,Martinique,00-04 ans,,,0.0
2021-03-22,2021-S12,02,Martinique,15-64 ans,,,0.0
2021-03-22,2021-S12,02,Martinique,65 ans ou plus,,,0.0
2021-03-29,2021-S13,02,Martinique,00-04 ans,,,0.0
2021-03-29,2021-S13,02,Martinique,05-14 ans,,,0.0
2021-03-29,2021-S13,02,Martinique,65 ans ou plus,,,0.0
2021-03-29,2021-S13,02,Martinique,Tous âges,,,0.0
2021-04-05,2021-S14,02,Martinique,05-14 ans,,,0.0
2021-04-12,2021-S15,02,Martinique,65 ans ou plus,,,0.0
2021-04-19,2021-S16,02,Martinique,15-64 ans,,,270.27027027
2021-04-26,2021-S17,02,Martinique,05-14 ans,,,0.0
2021-05-03,2021-S18,02,Martinique,05-14 ans,,,0.0
2021-05-10,2021-S19,02,Martinique,65 ans ou plus,,,0.0
2021-05-17,2021-S20,02,Martinique,65 ans ou plus,,,0.0
2021-05-24,2021-S21,02,Martinique,00-04 ans,,,0.0
2021-05-31,2021-S22,02,Martinique,65 ans ou plus,,,0.0
2021-05-31,2021-S22,02,Martinique,Tous âges,,,0.0
2021-06-14,2021-S24,02,Martinique,00-04 ans,,,0.0
2021-06-14,2021-S24,02,Martinique,15-64 ans,,,0.0
2021-06-14,2021-S24,02,Martinique,Tous âges,,,0.0
2021-06-21,2021-S25,02,Martinique,Tous âges,,,137.17421125
2021-06-28,2021-S26,02,Martinique,Tous âges,,,137.55158184
2021-07-05,2021-S27,02,Martinique,05-14 ans,,,0.0
2021-07-12,2021-S28,02,Martinique,65 ans ou plus,,,0.0
2021-07-19,2021-S29,02,Martinique,00-04 ans,,,0.0
2021-07-26,2021-S30,02,Martinique,00-04 ans,,,0.0
2021-07-26,2021-S30,02,Martinique,Tous âges,,,0.0
2021-08-02,2021-S31,02,Martinique,00-04 ans,,,0.0
2021-08-02,2021-S31,02,Martinique,65 ans ou plus,,,0.0
2021-08-09,2021-S32,02,Martinique,05-14 ans,,,0.0
2021-08-09,2021-S32,02,Martinique,65 ans ou plus,,,0.0
2021-08-23,2021-S34,02,Martinique,65 ans ou plus,,,0.0
2021-08-30,2021-S35,02,Martinique,65 ans ou plus,,,0.0
2021-09-06,2021-S36,02,Martinique,65 ans ou plus,,,0.0
2021-09-13,2021-S37,02,Martinique,05-14 ans,,,0.0
2021-09-13,2021-S37,02,Martinique,15-64 ans,,,0.0
2021-09-13,2021-S37,02,Martinique,65 ans ou plus,,,0.0
2021-09-20,2021-S38,02,Martinique,05-14 ans,,,0.0
2021-09-20,2021-S38,02,Martinique,65 ans ou plus,,,0.0
2021-09-27,2021-S39,02,Martinique,05-14 ans,,,0.0
2021-09-27,2021-S39,02,Martinique,Tous âges,,,0.0
2021-10-04,2021-S40,02,Martinique,15-64 ans,,,0.0
2021-10-04,2021-S40,02,Martinique,Tous âges,,,0.0
2021-10-11,2021-S41,02,Martinique,00-04 ans,,,0.0
2021-10-11,2021-S41,02,Martinique,05-14 ans,,,0.0
2021-10-11,2021-S41,02,Martinique,15-64 ans,,,0.0
2021-10-11,2021-S41,02,Martinique,Tous âges,,,0.0
2021-10-18,2021-S42,02,Martinique,05-14 ans,,,0.0
2021-10-18,2021-S42,02,Martinique,15-64 ans,,,0.0
2021-10-18,2021-S42,02,Martinique,Tous âges,,,0.0
2021-10-25,2021-S43,02,Martinique,Tous âges,,,238.66348449
2021-11-01,2021-S44,02,Martinique,15-64 ans,,,244.49877751
2021-11-01,2021-S44,02,Martinique,65 ans ou plus,,,0.0
2021-11-01,2021-S44,02,Martinique,Tous âges,,,128.04097311
2021-11-08,2021-S45,02,Martinique,00-04 ans,,,0.0
2021-11-08,2021-S45,02,Martinique,15-64 ans,,,0.0
2021-11-15,2021-S46,02,Martinique,05-14 ans,,,0.0
2021-11-15,2021-S46,02,Martinique,65 ans ou plus,,,0.0
2021-11-22,2021-S47,02,Martinique,15-64 ans,,,340.13605442
2021-12-06,2021-S49,01,Guadeloupe,Tous âges,80.580177276,0.0,
2021-12-20,2021-S51,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-12-27,2021-S52,01,Guadeloupe,Tous âges,66.445182724,0.0,
2022-01-24,2022-S04,01,Guadeloupe,00-04 ans,0.0,0.0,
2022-01-24,2022-S04,01,Guadeloupe,Tous âges,0.0,0.0,
2022-02-07,2022-S06,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-02-14,2022-S07,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-02-21,2022-S08,01,Guadeloupe,00-04 ans,0.0,0.0,
2022-02-21,2022-S08,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-02-21,2022-S08,01,Guadeloupe,15-64 ans,0.0,0.0,
2022-02-28,2022-S09,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-02-28,2022-S09,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-03-07,2022-S10,01,Guadeloupe,00-04 ans,0.0,0.0,
2022-03-07,2022-S10,01,Guadeloupe,05-14 ans,0.0,0.0,
